BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-45871,GHR Mulhouse Sud Alsace,None,Monsieur le Directeur,,,Etablissement support du Groupement Hospitalier de Territoire de Haute Alsace87 avenue d'Altkirch,68051,Mulhouse cedex,,03-89-64-68-08,,03-89-64-75-66,marches-publics@ghrmsa.fr,http://www.ghrmsa.fr,http://www.marches-publics-ch-mulhouse.omnikles.com,,,,,False,False,,False,False
18-45872,CENTRE HOSPITALIER REG DE MARSEILLE,26130008100484,,Direction des Achats,FRL04,80 rue Brochier,13005,Marseille,,,,(+33) 4-91-38-13-11,da-marches@ap-hm.fr,http://www.ap-hm.fr,,,,,,False,True,,False,True
18-45873,Conseil Gal des Pyrénées-Atlantiques,None,,,FRI15,"Département des Pyrénées-Atlantiques / Direction de l'Enfance, de la Famille et de la Santé Publique / Service de la Protection Maternelle Infantile et de la Santé Publique 64 avenue Jean Biray",64058,Pau Cedex,,(+33) 5-59-80-61-05,,(+33) 5-59-80-61-02,joelle.estarziau@le64.fr,http://www.le64.fr,http://www.eadministration64.fr,,,,,False,True,,False,True
18-45874,Département de Tarn-et-Garonne,None,,,FRJ28,100 Boulevard Hubert Gouze - BP 783,82000,Montauban Cedex,,,,,candide.saccona@ledepartement82.fr,https://www.marchespublics.ledepartement82.fr,,,,,,False,True,,False,True
18-45875,Ville de Paris - DEVE,None," DEVE-BCAA, Ville de Paris",,,"103, Avenue de France",75639,Paris cedex 13,,01-71-28-52-43,,,devebcaa@paris.fr,http://www.paris.fr,,,,,,False,False,,False,False
18-45876,Communauté d'Agglomération du Puy,None,,,FR,16 place de la LibérationBP 50085,43003,Le Puy-en-Velay,,(+33) 4-71-04-37-00,,,marches.publics@lepuyenvelay.fr,http://www.agglo-lepuyenvelay.fr,http://www.achatpublic.com,,,http://www.achatpublic.com,,False,True,,False,True
18-45877,SIVOM DE LA ROYA,None,franca isabelle,,,3 Avenue Théophile Bottone,06540,Fontan,,04-93-04-35-02,,04-93-04-35-09,franca.isabelle@fr.oleane.com,,http://www.marches-securises.fr,,,,,False,False,,False,False
18-45878,MAIRIE DE PRIVAS,None,VIGOUROUX Sylvaine,,,BP 612,07006,Privas Cédex,,,,,,,,,,,,False,False,,False,False
18-45879,ATIH,None,,,FRK26,117 boulevard Marius Vivier Merle,69329,Lyon cedex 03,,(+33) 4-37-91-33-10,,(+33) 4-37-91-33-67,marchespublics@atih.sante.fr,http://atih.sante.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=372382&orgAcronyme=h8j,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=372382&orgAcronyme=h8j,http://www.marches-publics.gouv.fr,False,True,,False,True
18-45880,ville de Périgueux,None,"M. Audi. Antoine, Maire",,,"23, rue Wilson - BP 20130",24005,Périgueux cedex,,05-53-02-82-01,,05-53-07-09-52,jean-francois.despages@perigueux.fr,https://perigueux.fr,,,,,,False,False,,False,False
18-45881,Syndicat Intercommunal Energies Loire,None,"M. LAGET Bernard, Président du SIEL",,,"4, avenue Albert Raimond",42270,SAINT PRIEST EN JAREZ,,04-77-43-89-00,,04-77-43-89-13,marchespublics@siel42.fr,http://www.siel42.fr,http://www.siel42.fr/marches-publics,,,,,False,False,,False,False
18-45882,GPM de Nantes - St Nazaire,None,,,FRG01,"18, Quai Ernest Renaud BP 18609",44186,Nantes cedex 4,,(+33) -02-40-44-20-20,,(+33) -02-40-44-20-01,d.allehaux@nantes.port.fr,http://www.nantes.port.fr/marchespublics./,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_cw4b2So1dJ,,False,True,,False,True
18-45883,École Polytechnique,None,,Service des Achats,FR104,Route de Saclay,91128,Palaiseau cedex,,(+33) 1-69-33-32-30,,(+33) 1-69-33-32-89,caroline.de-fleury@polytechnique.edu,http://www.polytechnique.edu/,,,http://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=370330&orgAcronyme=g7h,,False,True,,False,True
18-45886,MAIRIE DE MORHANGE,None, Geoffroy Marie,,,1 Place BEROT,57340,MORHANGE,,03-87-86-22-11,,03-87-86-22-11,m.geoffroy@morhange.fr,https://www.villedemorhange.com,https://www.e-marchespublics.com,,,,,False,False,,False,False
18-45887,Ville d'Armentières,None,"Mme DESEIN Séverine, Mairie d'Armentières","Service Marchés publics et achats, assurances et affaires juridiques",,Place du Général de Gaulle - Bp 20119,59427,Armentières cedex,,03-61-76-21-42,,,marchespublics@ville-armentieres.fr,http://www.armentieres.fr,,,,,,False,False,,False,False
18-45888,Université de la Réunion,None,,Service des achats et des marchés,FRY40,15 avenue rené casin CS 92003,97744,Saint-denis cedex 9,,(+33) -02-62-93-80-54,,,marches@univ-reunion.fr,http://www.univ-reunion.fr/luniversite/marches-et-achats-publics/,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=371997&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/,,False,True,,False,True
18-45889,CHU DE LILLE,None,"Mlle MELIN Marie, CHRU de Lille",,,CS 70001,59037,Lille cedex,,03-20-44-41-94,,03-20-44-47-23,achats-travauxequipements@chru-lille.fr,http://www.chru-lille.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
18-45890,Ville de Neuilly-sur-Seine,21920051600017,,,FR105,96 avenue Achille Peretti,92522,Neuilly-sur-seine cedex,,(+33) 1-40-88-88-66,,(+33) 1-40-88-87-92,marchespublics@ville-neuillysurseine.fr,http://www.neuillysurseine.fr,http://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&selectedorg=b4a,,,,,False,True,,False,True
18-45891,Collège de France,None,M. Marcillat Nathan,,,11 place Marcelin Berthelot,75231,Paris cedex 05,,,,,marches@college-de-france.fr,http://college-de-france.fr,,,,,,False,False,,False,False
18-45892,DEPARTEMENT DU NORD,22590001801244,,,FRE11,51 rue gustave delory,59047,Lille,,(+33) -59-73-53-81,,(+33) 3-59-73-50-59,pap-travaux@lenord.fr,http://www.lenord.fr,https://marchespublics.lenord.fr/,,https://marchespublics.lenord.fr/,"https://marchespublics.lenord.fr/,","https://marchespublics.lenord.fr/,",False,True,,False,True
18-45893,Syndicat Gestion Aménagement Libron,None, Syndicat du fleuve Libron,,,"Hôtel de ville 12, rue de la Mairie",34760,Boujan sur Libron,,06-79-52-22-93,,04-67-31-57-57,sigal.du.libron@gmail.com,,,,,,,False,False,,False,False
18-45894,Ville de Morlaix,None," Marchés publics Service, VILLE DE MORLAIX",,,PLACE DES OTAGES BP 47125,29671,Morlaix cedex,,02-98-63-10-79,,02-98-63-10-72,,,,,,,,False,False,,False,False
18-45895,Commune du Taillan-Médoc,None,,,FRI12,,33320,Le taillan,,,,,cmg@taillan-medoc.fr,http://www.taillan-medoc.fr,http://www.demat-ampa.fr,,https://demat-ampa.fr,https://demat-ampa.fr,,False,True,,False,True
18-45896,SEDD mandataire CRFC,None,"M. Fretard Didier, Sedia - Mandataire CRBFC",,,6 rue Louis Garnier - BP 1513,25008,Besançon cedex,,03-81-41-25-65,,,d.fretard@sedia-bfc.fr,,,,,,,False,False,,False,False
18-45897,Reseau des acheteurs hospitaliers IDF,None,,,FR,47 rue de Charonne,75011,Paris,,,,,marchespublics@resah.fr,http://www.resah.fr,http://www.achat-hopital.com,,,,,False,True,,True,False
18-45898,Conseil départemental du Pas-de-Calais,None, M. le Président du Conseil départemental,,,Hôtel du Département Rue Ferdinand Buisson,62018,ARRAS CEDEX 9,,(+33) 3-21-21-67-30,,(+33) 3-21-21-62-38,dcp.secretariat@pasdecalais.fr,https://marches.local-trust.com/cg-62,,,,,,False,False,,False,False
18-45899,OPPIC,None,Mme. la Présidente de l'OPPIC,,,30 rue du Château des Rentiers,75647,Paris Cedex 13,,01-44-97-78-00,,,,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
18-45900,CHU de Nantes,None,,,FRG01,5 allée de l ile Gloriette,44093,Nantes cedex,,(+33) 2-40-84-68-87,,,bureau.desmarches@chu-nantes.fr,http://www.chu-nantes.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=372420&orgAcronyme=x7c,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=372420&orgAcronyme=x7c,,False,True,,False,True
18-45901,Ville de Belfort,None,Service des Marchés Publics,,,Place d'Armes,90020,Belfort Cedex,,,,,,,,,,,,False,False,,False,False
18-45902,BRIVE HABITAT,None, DELAGE Thomas,,,49 rue Poncelet,19100,BRIVE LA GAILLARDE,,05-55-87-98-50,,05-55-87-98-51,tdelage@brivehabitat.fr,http://www.brivehabitat.fr/,http://www.brivehabitat.fr/,,,,,False,False,,False,False
18-45903,COMMUNE DE NANTES,None,,service des marchés publics,FRG01,2 rue de l'hôtel de ville,44000,nantes,,,,,florent.guillemot@nantesmetropole.fr,http://www.nantes.fr,https://marchespublics.nantesmetropole.fr,,https://marchespublics.nantesmetropole.fr,https://marchespublics.nantesmetropole.fr,,False,True,,False,True
18-45904,ASS GEST RESTAUR ADMINIS ABBE GARNIER,None,Euzenat Gildas,,,4 rue Abbé GarnierBP 2254,22022,Saint-Brieuc cedex,,02-96-66-16-98,0296754124,,gildas.euzenat@dgfip.finances.gouv.fr,,,,,,,False,False,,False,False
18-45905,VILLE DE LA ROCHE SUR YON,None,,,FRG05,Place Napoléon,85000,La Roche-sur-Yon,,(+33) 2-51-47-45-74,,,elise.braud@larochesuryon.fr,http://www.larochesuryon.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
18-45906,Syndicat Interhospitalier Tregor Goelo,None,,,FRH01,BP 60 Tour St Michel,22220,Treguier,,,,,contact@si-tregorgoelo.fr,http://www.blanchisserie-treguier.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
18-45908,Conseil départemental de l'Hérault,None,M. Le Président du Conseil Départemental de l'Hérault,,,"535, Rue du Pilory",34080,Montpellier,,04-67-67-67-67,,,marches-publics@herault.fr,https://marches-publics.herault.fr,,,,,,False,False,,False,False
18-45910,Conseil départemental du Haut-Rhin,None,,,FRF12,"100, avenue d'Alsace BP 20351",68006,COLMAR CEDEX,,(+33) 3-89-30-68-68,,,contact@haut-rhin.fr,http://www.haut-rhin.fr,https://www.alsacemarchespublics.eu,https://www.alsacemarchespublics.eu,https://www.alsacemarchespublics.eu,https://www.alsacemarchespublics.eu,,False,True,,False,True
18-45911,SIVOM de l'Artois,None,Mr le Président,,,1 Route de VermellesB.P. 60006,62091,Haisnes,,03-21-74-81-74,,03-21-74-81-79,maryse.dubois@sivomdelartois.fr,,,,,,,False,False,,False,False
18-45912,Lorient Agglomération,None,"M. METAIRIE Norbert, Président",,,Esplanade du Péristyle - CS 20001,56314,Lorient cedex,,02-90-74-71-95,,02-90-74-71-99,commande-publique@agglo-lorient.fr,,https://marches.e-megalisbretagne.org/,,,,,False,False,,False,False
18-45913,BEAUNE COTE SUD COM BEAUNE CHAGNY NOLA,None,Mlle LUCAS Coralie,,,14 rue Philippe Trinquet - B.P. 40288,21208,Beaune cedex,,,,,,http://www.beaunecoteetsud.com,,,,,,False,False,,False,False
18-45914,Brest métropole,None,,,FRH02,Division de la Commande Publique - 24 rue Coat ar Gueven - CS 73826,29238,Brest cedex 2,,(+33) 2-98-33-54-11,,(+33) 2-98-33-54-15,marches@brest-metropole.fr,https://www.brest.fr,https://www.marches.megalisbretagne.fr,,https://marches.megalisbretagne.org/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=100601&orgAcronyme=a1e,https://marches.megalisbretagne.org,,False,True,,False,True
18-45916,CH DE LIBOURNE ROBERT BOULIN,None,M. SAMSON Philippe,,,112 rue de la marne,33505,Libourne cédex,,05-57-55-70-30,,05-57-55-26-90,philippe.samson@ch-libourne.fr,http://www.ch-libourne.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
18-45917,Ville de Villeneuve-sur-Yonne,None,,,FRC14,99 Rue Carnot,89500,Villeneuve sur Yonne,,(+33) 7-76-05-41-62,,,stm.electricite.vsy@gmail.com,http://http://www.villeneuve-yonne.fr/,http://villeneuve-yonne.e-marchespublics.com,,,http://www.dematis.com,,False,True,,False,True
18-45918,CNAVTS de Paris,None,,,FR,110 avenue de Flandre,75951,Paris cedex 19,,(+33) 1-55-45-66-26,,,patricia.varlet@cnav.fr,http://www.lassuranceretraite.fr,http://www.meoss.fr,,,,,False,True,,False,True
18-45920,SYDER,None,,"61, Chemin du Moulin Carron",FRK26,"61, Chemin du Moulin Carron",69570,DARDILLY,,(+33) 4-72-18-75-00,,,marches@syder.fr,http://www.syder.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
18-45921,SICTOM Nord-Allier,None,,,FRK11,RD 779 Prends-y-garde,03230,Chézy,,(+33) -04-70-46-77-19,,(+33) -04-70-44-38-87,sictomnordallier@sictomnordallier.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
18-45922,Conseil Départemental de Côte-d'Or,None,,Service marchés,FRC11,"1, rue Joseph TissotB.P. 1601 ",21035,Dijon Cedex,,(+33) 3-80-63-67-36,,,dgsd.pr.dcpv.sm@cotedor.fr,http://cotedor.fr,https://marche.e-bourgogne.fr,,,https://marche.e-bourgogne.fr,,False,True,,False,True
18-45923,Ville de Villeneuve-sur-Yonne,None, LONGEAU Romain,,,99 Rue Carnot,89500,Villeneuve sur Yonne,,07-76-05-41-62,,,stm.electricite.vsy@gmail.com,http://villeneuve-yonne.e-marchespublics.com,http://villeneuve-yonne.e-marchespublics.com,,,,,False,False,,False,False
18-45924,Ville de Villeneuve-sur-Yonne,None,,,FRC14,99 Rue Carnot,89500,Villeneuve sur Yonne,,(+33) 7-76-05-41-62,,,stm.electricite.vsy@gmail.com,http://www.villeneuve-yonne.fr/,http://villeneuve-yonne.e-marchespublics.com,,,http://www.dematis.com,,False,True,,False,True
18-45925,MAIRIE DE SABLET,None, MR LE MAIRE,,,38 ROUTE D ORANGE,84110,SABLET,,04-90-46-90-19,,04-90-46-80-12,dgs@sablet84110.fr,,,,,,,False,False,,False,False
18-45926,SMEDAR,None,,,FRD22,"40, bd de Stalingrad CS 90213",76121,LE GRAND QUEVILLY CEDEX,,,,,marches.publics@smedar.fr,http://www.smedar.fr,http://smedar.marcoweb.fr,http://smedar.marcoweb.fr,http://smedar.marcoweb.fr,http://smedar.marcoweb.fr,,False,True,,False,True
18-45927,CENTRE HOSPITALIER REG DE MARSEILLE,26130008100484,,Direction des Achats,FRL04,80 rue Borchier,13005,Marseille,,,,(+33) 4-91-38-13-11,da-marches@ap-hm.fr,http://www.ap-hm.fr,,,,,,False,True,,False,True
18-45928,MINDEF / EMA / DC SCA / PFAF SE,None,,,FRL05,BCRM TOULON BP 42,83800,Toulon cedex 09,,,,,manuel.morales@intradef.gouv.fr,https://www.marches-publics.gouv.fr,,,,,,False,True,,False,True
18-45930,Ville de Montigny le Bretonneux,None,,Direction de la commande publique,FR103,66 Rue de la Mare aux Carats,78180,Montigny le bretonneux,,(+33) 1-39-30-31-68,,,commande.publique@montigny78.fr,http://www.montigny78.fr,http://marches.maximilien.fr/,,,http://marches.maximilien.fr/,,False,True,,False,True
18-45932,SYAGE,25910085700038,,,FR10,17 rue Gustave Eiffel,91230,Montgeron,,(+33) 1-69-83-72-00,,,service.marches@syage.org,http://www.syage.org,http://www.marches-publics.info,,http://www.marches-publics.info,http://www.marches-publics.info,,False,True,,False,True
18-45933,CG Loir et Cher,None, Monsieur le Président du Conseil départemental de Loir-et-Cher,,,Place de la République,41020,Blois Cedex,,(+33) 2-54-58-41-41,,(+33) 2-54-58-42-28,sec.marches@cg41.fr,http://www.le-loir-et-cher.fr,http://www.marches-securises.fr/perso/cg41/,,,,,False,False,,False,False
18-45934,Ville de Metz,None, Ville de metz,,,Place d'Armes BP 21025,57036,METZ,,,,,marches@mairie-metz.fr,http://metz.fr/,http://www.marches-publics.info/accueil.htm,,,,,False,False,,False,False
18-122561,DEPARTEMENT DU BAS RHIN,None,,Matthieu OBACH,FRF11,Place du quartier blanc,67000,Strasbourg,,(+33) 3-88-76-67-86,,,matthieu.obach@bas-rhin.fr,http://www.bas-rhin.fr/acces-direct/les-marches-publics,https://alsacemarchespublics.eu,,https://alsacemarchespublics.eu,https://alsacemarchespublics.eu,,False,True,,False,True
18-45936,METROPOLE D AIX MARSEILLE PROVENCE,None,,Direction de la Commande Publique - Service des Marchés,FRL04,"58, boulevard Charles Livon",13007,Marseille,,(+33) 4-91-99-99-00,,(+33) 4-91-99-71-96,marches.marseilleprovence@ampmetropole.fr,http://www.marseille-provence.com,https://marchespublics.ampmetropole.fr,,https://marchespublics.ampmetropole.fr,https://marchespublics.ampmetropole.fr,,False,True,,False,True
18-45937,DEPARTEMENT DE LA SEINE-MARITIME,None," MARTIN Pascal, Président",,,"Hôtel du Département, Quai Jean Moulin , CS 56101",76101,ROUEN CEDEX,,02-35-03-55-55,,02-35-03-55-42,service-marches-publics@seinemaritime.fr,http://www.seinemaritime.net/,https://www.mpe76.fr/,,,,,False,False,,False,False
18-45938,Arlysere Agglomération,None," LOMBARD Franck, Président",,,"L'Arpège, 2 Avenue des Chasseurs Alpins BP 20109",73207,ALBERTVILLE CEDEX,,04-79-10-48-48,,04-79-10-01-81,contact@arlysere.fr,http://www.coral.fr,http://www.marches-publics.info,,,,,False,False,,False,False
18-45939,Orléans Métropole,24450046800040,,,FRB06,"Espace Saint Marc, 5 place du 6 juin 1944, Cs 95801",45058,Orléans,,(+33) 2-38-78-40-30,,,marches.publics@orleans-metropole.fr,http://www.orleans-metropole.fr,http://marches-publics.orleans.fr/accueil.htm,,http://marches-publics.orleans.fr/accueil.htm,http://marches-publics.orleans.fr/accueil.htm,,True,False,,False,True
18-45940,COMMUNE DE GRENOBLE,None, le Maire,,,11 Boulevard Jean Pain,38021,GRENOBLE,,,,,correspondre@aws-france.com,http://www.grenoble.fr,http://agysoft.marches-publics.info,,,,,False,False,,False,False
18-45941,Conseil départemental des Yvelines,None, le Président,,,2 Place André Mignot,78012,VERSAILLES Cedex,,,,,commandepublique@yvelines.fr,http://www.yvelines.fr,http://www.achats.yvelines.fr,,,,,False,False,,False,False
18-45942,COMMUNE DE MARINES,None,"Mme MAIGRET Jacquelines, Maire",,,Place du Maréchal Leclerc,95640,MARINES,,01-30-39-42-08,,,secretariat.general@mairie-marines.fr,http://www.marines.fr/,http://www.marines.fr/,,,,,False,False,,False,False
18-45943,OPAC de l'Oise,None, Le Directeur Général,,,9 avenue du Beauvaisis BP 80616,60016,BEAUVAIS,,03-44-79-50-50,,,lddj-marches@opacoise.fr,http://www.opacoise.fr,http://www.marches-publics.info/,,,,,False,False,,False,False
18-45944,Ville de Mennecy,None,"M. MICHAEL MAHE, Responsable des Marchés Publics",M.MAHE Michaël,,Bâtiment Monique Saillet 65 Boulevard Charles de Gaulle,91540,Mennecy,,01-69-90-80-65,,,marches-publics@mennecy.fr,http://www.mennecy.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-45945,Commune de Vallauris Golfe-Juan,None,"Mme SALUCKI Michelle, Maire",,,S.Commande Publique Place J. Cavasse,06220,VALLAURIS,,04-93-64-73-98,,04-93-64-55-37,juridique@vallauris.fr,http://www.vallauris-golfe-juan.fr,http://www.vallauris-golfe-juan.fr,,,,,False,False,,False,False
18-45946,METROPOLE D AIX MARSEILLE PROVENCE,None,,Direction de la Commande Publique - Service des Marchés,FRL04,58 boulevard Charles Livon,13007,Marseille,,(+33) 4-91-99-99-00,,(+33) 4-91-99-71-96,marches.marseilleprovence@ampmetropole.fr,http://www.marseille-provence.com,https://marchespublics.ampmetropole.fr,,https://marchespublics.ampmetropole.fr,https://marchespublics.ampmetropole.fr,,False,True,,False,True
18-45947,SCE DEPARTEMENTAL INCENDIE ET SECOURS,None,"Mme MALHERBE Hermeline, Présidente du Conseil d'administration du SDIS 66",,,1 rue du Lieutenant Gourbault BP 19935,66962,PERPIGNAN,,04-68-63-78-63,,,nathalie.gubert@sdis66.fr,http://www.sdis66.fr/,http://agysoft.marches-publics.info,,,,,False,False,,False,False
18-45948,Le Mans Métropole - Communauté Urbaine,24720013200014,,,FRG04,"Pôle Marchés et Achats Publics, Cs 40010 - 16 avenue François Mitterrand - Le Condorcet, Le Condorcet",72039,Le Mans,,(+33) 2-43-47-37-31,,(+33) 2-43-47-37-40,marches@lemans.fr,http://www.lemans.fr,http://www.sarthe-marchespublics.fr,,,,,False,True,,False,True
18-45949,Ville de Lyon,21690123100011,,,FRK26,"Direction de la Commande publique, 10 quai Jean Moulin",69205,Lyon cedex 01,,(+33) 4-72-10-30-30,,,marchespublics@mairie-lyon.fr,http://www.marchespublics.lyon.fr,http://marches2.lyon.fr,,,,,False,True,,False,True
18-45950,SMBV CAUX SEINE,None, AUGER Isabelle,,,"21 rue de Caudebec, FREVILLE",76190,Saint martin de l'If,,02-32-94-51-90,,02-32-94-51-91,iauger@sbvcauxseine.fr,http://www.sbvcauxseine.fr/index.php/smbvcs,,,,,,False,False,,False,False
18-45951,Département de Meurthe-et-Moselle,None,M. Le Président du Conseil Départemental de Meurthe et Moselle,,,"1, rue de la monnaie CS 75202",54052,NANCY CEDEX,,,,,commandepublique@departement54.fr,http://www.meurthe-et-moselle.fr/,https://www.xmarches.fr/,,,,,False,False,,False,False
18-45952,Commune de NANTIAT,None, Mairie Nantiat,,,10 Avenue de l'Hôtel de Ville,87140,NANTIAT,,05-55-53-42-43,,05-55-53-56-28,commune.nantiat@nantiat.fr,,,,,,,False,False,,False,False
18-45953,Etablissement Français du Sang,None, Service Achats-Marchés Publics,,,"Bâtiment 4 Enora Park - 198, avenue du Haut Lévêque - CS 20020",33615,Pessac cedex,,,,,marches-publics.al@efs.sante.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
18-45955,Mairie de St Trivier de Courtes,None, BRUNET Michel,,,111 Grande Rue,01560,Saint Trivier de Courtes,,04-74-30-70-32,,,mairie@stdc.fr,,,,,,,False,False,,False,False
18-45956,ville de Toulouse,None,M. Jean Luc MOUDENC Le Maire,,,Place du Capitole,31000,Toulouse,,05-81-91-72-00,,05-62-27-65-42,marchespublics@toulouse-metropole.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-45957,Université de Technologie de Compiègne,None,,,FRE22,Centre Pierre Guillaumat- CS 60319,60203,Compiegne,,(+33) 3-44-23-44-23,,,marchesutc@utc.fr,http://www.utc.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_lRkPblQRLZ,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_lRkPblQRLZ&v=1&selected=0,,False,True,,False,True
18-45959,Groupe Sup de CO Montpellier,None,,,FR,"2300, 2300 Avenue des Moulins Cedex 4",34185,montpellier,,(+33) 4-67-10-25-00,,,assistance-achats@montpellier-bs.com,http://agysoft.marches-publics.info.,http://agysoft.marches-publics.info.,,http://agysoft.marches-publics.info.,http://agysoft.marches-publics.info.,http://agysoft.marches-publics.info.,False,True,,False,True
18-45960,SPM - DSAF - BCP,None,,,FR,20 avenue de Ségur,75007,Paris,,(+33) 1-42-75-80-00,,,bam.oe@pm.gouv.fr,https://www.marches-publics.gouv.fr,,,,,,False,True,,False,True
18-45961,Ville de Sens,None,Ville de Sens,,,100 rue de la république,89100,Sens,,03-86-95-67-51,,03-86-95-67-56,marchespublics@grand-senonais.fr,http://www.ville-sens.fr,http://marches.e-bourgogne.fr,,,,,False,False,,False,False
18-45962,Commune de Sainte-Maxime,None, Monsieur Le Maire,,,Boulevard des Mimosas BP 154,83120,Sainte-Maxime,,(+33) 4-94-79-42-70,,(+33) 4-94-79-42-60,commande-publique@ste-maxime.fr,http://www.ville-sainte-maxime.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
18-45963,Val de garonne agglomeration,None,,,FRI14,Place du marché cs 70305,47213,Marmande cedex,,(+33) 5-53-64-40-46,,,cop@vg-agglo.com,http://www.vg-agglo.com,,,https://demat-ampa.fr,https://demat-ampa.fr,,False,True,,False,True
18-45964,Département de l'Aude,None,Monsieur le Président du Conseil Départemental de l'Aude,,,Département de l'Aude Allée Raymond Courrière,11855,CARCASSONNE Cedex,,(+33)4-68-11-68-11,,(+33)4-68-11-68-93,marches@aude.fr,http://www.aude.fr,,,,,,False,False,,False,False
18-45965,Musée national de la Marine,None,,SAFT - Bureau des marchés publics,FR,17 place du Trocadéro,75116,Paris,,(+33) 1-53-65-69-69,,,o.puget@musee-marine.fr,http://www.musee-marine.fr/,http://www.musee-marine.fr/content/marches-publics,,,http://www.musee-marine.fr/content/marches-publics,,False,True,,False,True
18-45966,CENTRE HOSPITALIER UNIVERSITAIRE,None,Mme Martinez Valérie,Référent achats du Centre Hospitalier d'Uzès,,1&2 Avenue Maréchal Foch BP 81050,30701,Uzès cedex,,04-66-63-71-13,,04-66-22-53-79,marches@chuzes.fr,,,,,,,False,False,,False,False
18-45967,Conservatoire du littoral,None,"M. GUINUT Isabelle, Conservatoire du littoral",,,Corderie Royale - CS 10137,17306,Rochefort cédex,,05-46-84-72-50,,05-46-84-72-78,,http://www.conservatoire-du-littoral.fr/front/process/Outils.asp?rub=16&amp;rubec=16,,,,,,False,False,,False,False
18-45968,Ville de Saint-Denis,None,M. Maire Le,,,2 place victor hugo BP 269,93205,Saint-denis cédex 01,,01-49-33-68-79,,01-49-33-64-26,mp_achats@ville-saint-denis.fr,http://www.ville-saint-denis.fr,,,,,,False,False,,False,False
18-45969,CAF Bobigny,None,M. BELMOUNES Tahar,,,52 rue de la République,93024,Bobigny cedex,,01-41-60-39-44,,,juridiquemarches@cafrosny.cnafmail.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-45970,COMMUNE DE QUIEVRECHAIN,21590484800011,,,FRE11,2 place Roger Salengro,59920,Quiévrechain,,(+33) 3-27-45-42-24,,(+33) 3-27-45-46-93,a.dernoncourt@mairie-quievrechain.fr,https://quievrechain.fr,https://marches.rvvn.org,,https://marches.rvvn.org/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=6507&orgAcronyme=quievrechain,https://marches.rvvn.org/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=6507&orgAcronyme=quievrechain,,False,True,,False,True
