BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-71867,METROPOLE D AIX MARSEILLE PROVENCE,None,,Direction de la Commande Publique - Service des Marchés,FRL04,57 boulevard Charles Livon,13007,Marseille,,(+33) 4-91-99-99-00,,(+33) 4-91-99-71-96,marches.marseilleprovence@ampmetropole.fr,http://www.marseille-provence.com,https://marchespublics.ampmetropole.fr,,https://marchespublics.ampmetropole.fr,https://marchespublics.ampmetropole.fr,,False,True,,False,True
18-71870,Communauté d'Agglomération du Cotentin,None,Béatrice ETASSE,,,8 rue des VinditsCherbourg/Octeville,50108,Cherbourg-en-Cotentin,,,,,marches-publics@lecotentin.fr,,http://www.marches-publics-manche.fr,,,,,False,False,,False,False
18-71918,CHERBOURG-EN-COTENTIN,None,,,FRD12,10 place NapoléonBP 808,50108,Cherbourg-en-Cotentin,,(+33) -02-50-70-11-33,,,contactcec.commandepublique@cherbourg.fr,http://www.ville-cherbourg.fr,http://www.klekoon.com,,http://www.klekoon.com,http://www.klekoon.com,,False,True,,False,True
18-71920,MINARM/TERRE/SIMMT,None,Monsieur le sous-directeur des contrats,,,Etablissement Ingénieur Général Jayat - CS 30704,78013,Versailles Cedex,,(+33) -01- 3-9 -67- 2-8 -84,,,simmt-sdc-berc.cmf.agt.fct@intradef.gouv.fr,,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,,,False,False,,False,False
18-71925,MAIRIE AYEN,None,,,FRI21,28 rue des écoles,19310,Ayen,,,,,ayen@mairie19.fr,http://somival.e-marchespublics.com/,http://somival.e-marchespublics.com/,,http://somival.e-marchespublics.com/,http://somival.e-marchespublics.com/,,False,True,,False,True
18-71949,METROPOLE DE LYON,None,M.le vice président chargé de la voirie hors grands ouvrages et grandes infrastructures,,,20 rue du Lac - CS 33569,69505,Lyon,,,,,rcolonnadistria@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
18-71963,SDIS 59,None,M. le Président du CA,,,"18, rue de Pas CS 20068",59028,Lille cedex,,03-20-95-72-70,,03-20-95-72-79,marches.publics@sdis59.fr,,http://www.achatpublic.com,,,,,False,False,,False,False
18-71998,C.C.T.L.B.,None,,,FR,11 avenue de la Libération,54300,LUNEVILLE,,(+33) 3-83-74-05-00,,,srouyer@delunevilleabaccarat.fr,http://www.delunevilleabaccarat.fr,http://www.klekoon.com,,,,,False,True,,False,True
18-72005,SOC COOP HABITATION LOYER MODERE,None,,,FRF11,Habitat de l'ill - 7 rue quintenz,None,ILLKIRCH-GRAFFENSTADEN,,,,,f.nasri@habitatdelill.fr,http://www.habitatdelill.fr,http://www.agysoft.marches-publics.info,,http://www.agysoft.marches-publics.info,http://www.agysoft.marches-publics.info,,False,True,,False,True
18-72071,Ville du Mans,21720181300011,,Pôle Contrôle Externe,FRG04,CS 40010,72039,Le Mans Cedex 9,,,,,denis.chadeneau@lemans.fr,http://www.lemans.fr,http://www.sarthe-marchespublics.fr,,,,,False,False,,False,False
18-72102,CCI Bordeaux,None,M. le Président de la C.C.I. de Bordeaux,,,17 place de la Bourse,33076,Bordeaux cedex,,05-56-79-50-24,,,npelletier@bordeauxgironde.cci.fr,http://www.bordeauxgironde.cci.fr,http://www.marchespublics.gouv.fr,,,,,False,False,,False,False
18-72154,Aéroport de Bâle-Mulhouse,None,,,FRF12,Établissement public franco-suisse BP 60120,68304,SAINT-LOUIS Cedex,,(+33) 3-89-90-31-11,,(+33) 3-89-90-25-77,sma@euroairport.com,http://www.euroairport.com,http://www.marches-securises.fr/,,,http://fbranswyck@euroairport.com,,False,True,,False,True
18-72168,CCAS DE LA ROCHE-SUR-YON,None,,Anne TIERCE,FRG05,1 Place Napoléon,85000,La Roche-sur-Yon,,(+33) 2-51-47-49-14,,(+33) 2-51-24-03-35,anne.tierce@larochesuryon.fr,http://www.larochesuryon.fr,http://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
18-72263,Ville de Valery en Caux,None,,,FR,B.p 47Hôtel de Ville,76460,Saint-Valery-en-Caux,,(+33) 2-35-97-00-22,,,marches-publics@ville-saint-valery-en-caux.fr,http://www.ville-saint-valery-en-caux.fr,https://marchespublics.adm76.com,,https://marchespublics.adm76.com,https://marchespublics.adm76.com,,False,False,,False,False
18-72267,DGA/DO/S2A,FR34152000527,"Mme Catherine SCHMIDT, Ministère des armées",Acheteur négociateur,,MINISTERE DES ARMEES/DGA/DO/S2A/PROD/DA-BSMinistère des armées - Direction générale de l'armement - Direction des opérations - Service des achats d'armement / division achats BourgesRocade Est - Echangeur de Guerry,18021,Bourges Cedex,,,,,catherine.schmidt@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
18-72289,Ville de Dinan,None,,,FRH01,21 rue du Marchix,22104,Dinan Cedex,,,,,v.beauvais@dinan.fr,http://www.dinan.fr,http://www.megalisbretagne.org,,,http://www.megalisbretagne.org,,False,False,,False,False
18-72332,Centre Hospitalier d'Argenteuil,None,Farida Bouchakour,,,Etablissement support du GHT Sud 95 - Nord 9269 rue du lieutenant-colonel Prudh'on,95100,Argenteuil,,01-34-23-25-63,,01-34-23-21-74,farida.bouchakour@ch-argenteuil.fr,http://www.ch-argenteuil.fr,http://www.achat-hopital.com,,,,,False,False,,False,False
18-72346,Nantes Métropole,None,Mme la Présidente,,,2 cours du Champ de Mars,44923,Nantes cedex 9,,,,,,,https://marchespublics.nantesmetropole.fr,,,,,False,False,,False,False
18-72372,Commune de Pornic,None,,,FRG01,"Hôtel de Ville, rue Fernand de Mun, BP1409",44214,Pornic cedex,,(+33) 2-51-74-09-89,,(+33) 2-40-64-04-66,opinault@pornic.fr,http://www.pornic.fr,http://www.synapse-ouest.com,,http://www.synapse-ouest.com,http://www.synapse-ouest.com,,False,True,,False,True
18-72375,Département du Finistère,None,Madame la Présidente,,,"32, boulevard DupleixCS 29029",29196,Quimper Cedex,,,,,,,https://www.megalisbretagne.org,,,,,False,False,,False,False
18-72381,Cons. Départ. de la Charente-Maritime,None,,Direction des Affaires Financières et Juridiques - service des marchés publics,FRI32,85 boulevard de la RépubliqueCS 60003,17076,La Rochelle cedex 9,,,,,cellule.marches@charente-maritime.fr,http://www.charente-maritime.fr,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
18-72382,Marine/DCSSF/DSSF Toulon,None,M. le Directeur du service de soutien de la flotte de Toulon,,,B.P. 25,83800,Toulon Cedex 9,,(+33) 4-22-42-72-97,,(+33) 4-22-42-52-87,,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,False,False,,False,False
18-72388,CNAF,None,,,FR,32 avenue de la Sibelle,75685,Paris cedex 14,,,,,marche.dsi-bac@cnaf.fr,http://www.achatpublic.com/sdm/ent/gen/index.do,http://www.achatpublic.com/sdm/ent/gen/index.do,,,,,False,True,,False,True
18-72394,COMMUNE DE BEAUFORT EN ANJOU,None,,Service marchés publics,FRG02,16 Hôtel de Ville CS70005 Beaufort-en-Vallée,49250,Beaufort-en- Anjou,,(+33) -02-41-79-74-60,,,marches-publics@beaufortenanjou.fr,http://www.beaufortenanjou.fr,https://www.synapse-ouest.com,,,https://www.synapse-ouest.com,,False,False,,False,False
18-72398,SDIS des Ardennes,None,,,FR,42 Bis Route de Warnécourt,None,Prix-Les-Mézières,,,,,marche@sdis08.fr,http://www.sdis08.com,http://www.achatpublic.com,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_bfLmcGnlTz&amp;v=1&amp;selected=0,,False,True,,False,True
18-72406,Cté d'agglo. du Pays de Montbéliard,None,,,FRC21,8 avenue des alliésBP 98407,25208,MONTBELIARD CEDEX,,,,,pma@agglo-montbeliard.fr,http://www.agglo-montbeliard.fr,http://pma.marcoweb.fr,,http://pma.marcoweb.fr/,http://pma.marcoweb.fr/,,True,False,,False,True
18-72452,Conseil Départemental de l'Oise,None,Mme la Présidente du Conseil départemental,,,Direction Générale Adjointe Finances et ModernisationDirection de la commande publique 224 bis avenue Marcel Dassault,60000,Beauvais,,(+33)3-44-06-60-92,,,ld-commandepublique-sao@oise.fr,http://www.oise.fr,http://www.marches-securises.fr/perso/cg60/,,,,,False,False,,False,False
18-72456,Troyes Habitat - OPH de Troyes,39872900400018,,,FRF22,4 place Langevin,10000,Troyes,,(+33) 3-25-71-17-17,,,marches@troyes-habitat.com,http://www.troyes-habitat.com,http://www.achatpublic.com,,,http://www.achatpublic.com,,False,True,,False,True
18-72458,Métropole Nice Côte d'Azur,None,,,FRL03,Pour le compte de la ville de Nice - 5 rue de l'hôtel de ville,06364,Nice cedex 4,,,,,dao@nicecotedazur.org,http://www.e-marches06.fr,,,http://www.e-marches06.fr,http://www.e-marches06.fr,,False,True,,False,True
18-72465,Département du Finistère,None,Madame la Présidente,,,"Direction des Déplacements - Service Infrastructures de Déplacements de Quimper - 32, Boulevard Dupleix - CS 29029",29196,Quimper cedex,,02-98-76-24-79,,02-98-76-24-80,drid.sr@finistere.fr,,https://marches.e-megalisbretagne.org/,,,,,False,False,,False,False
18-72485,METROPOLE GRENOBLE ALPES METROPOLE MET,None,,,FRK24,"Immeuble Le Forum, 3 rue Malakoff, CS 50053",38031,Grenoble Cedex 01,,,,,marchespublicsmetro@lametro.fr,http://www.lametro.fr/,,,,,,False,False,,False,False
18-72489,Conseil Départemental de Côte-d'Or,None,,,FRC11,1 rue Joseph TissotBP 1601,21035,Dijon cedex,,,,,dgsd.pr.dcpv.sm@cotedor.fr,http://cotedor.fr,https://marche.e-bourgogne.fr,,,,,False,True,,False,True
18-72490,GROUPE HOSPITALIER SELESTAT OBERNAI,None,,Cellule des marchés,FR,23 Avenue PasteurBP 30248,67600,Selestat cedex,,(+33) 3-88-57-71-69,,(+33) 3-88-57-55-56,francoise.andlauer@ghso.fr,http://www.ch-selestat.fr/,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
18-72491,Conseil départemental du Pas-de-Calais,None,,,FR,Rue Ferdinand Buisson,62018,Arras Cedex 9,,,,,dcp.secretariat@pasdecalais.fr,https://marches.local-trust.com/cg-62,https://marches.local-trust.com/cg-62,,,,,False,True,,False,True
18-72504,Ville de Saint-Paul-les-Dax,None,,Madame le Maire de Saint-Paul-lès-Dax,FRI13,BP 20050 - 111 Avenue du Maréchal Foch,40992,Saint-Paul-lès-Dax Cedex,,(+33) 5-58-91-20-39,,(+33) 5-58-91-72-04,sce.marches.publics@st-paul-les-dax.fr,http://www.st-paul-les-dax.fr,http://www.landespublic.org,,,,,True,False,,False,True
18-72507,LA ROCHE-SUR-YON AGGLOMERATION,None,,Monsieur le Président,FRG05,"54, rue René Goscinny",85000,La Roche-sur-Yon,,,,,boris.censier@larochesuryon.fr,http://www.larochesuryon.fr,https://www.marches-securises.fr,,,,,True,False,,False,True
18-72532,ASSISTANCE PUBLIQUE HOPITAUX DE PARIS,None,,,FR101,,75624,PARIS,,,,,gilles.pican@aphp.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,False,True,,False,True
18-72536,CHU DE LILLE,None,Groupe hospitalier seclin carvin,,,BP 109 Route d'apolda,59471,Seclin cedex,,03-20-62-70-24,,03-20-62-75-65,cellulemarches@ghsc.fr,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
18-72551,CA Saumur Val de Loire,None,Service Commandes Publiques Mme Sylvia Boisnay,,,CS 54030,49408,Saumur cedex,,02-53-93-50-75,,,commandes.publiques@agglo-saumur.fr,http://www.saumurvaldeloire.fr,http://www.synapse-ouest.com,,,,,False,False,,False,False
18-72554,CAISSE PRIMAIRE D ASSUR MALADIE ISERE,None,,,FR,2 Rue des Alliés38045 GRENOBLE CEDEX 9,None,GRENOBLE,,,,,consultation-achats.cpam-isere@assurance-maladie.fr,https://www.achatpublic.com/,,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_lx9efrG2wZ,,False,True,,False,True
18-72581,Régie Ligne d'Azur,79403021300019,,,FRL03,2 boulevard Henri Sappia,06100,NICE,,(+33) 4-93-16-52-52,,(+33) 4-93-16-55-04,marches@lignesdazur.fr,http://www.lignesdazur.com,https://www.marches-securises.fr,,,,,False,True,,False,True
18-72595,Centre Hospitalier Avranches Granville,None,,,FR,849 rue des Menneries,50400,Granville,,(+33) -02-33-89-41-17,,,marches@ch-avranches-granville.fr,http://www.ch-avranches-granville.fr,,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_N5gCzLq8TF&amp;v=1&amp;selected=0,,False,True,,False,True
18-72618,METROPOLE DE LYON,None,,Xavier FOURNIER,FR,"20, rue du Lac CS3356969505 - Cedex 03",None,LYON,,,,(+33) 4-26-99-30-64,uniteachatproprete@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,True,,False,True
18-72626,DIR Atlantique,None,Madame la Directrice Interdépartementale des Routes Atlantique,,,"19, allée des PinsCS 31670",33073,BORDEAUX cedex,,05-57-81-64-90,,05-57-81-64-91,dir-atlantique@developpement-durable.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
18-72641,Ville de Mont de Marsan,None,,,FRI13,Régie municipale des eaux et d'assainissement1 rue Cazaillas - BP 20015,40001,Mont-de-Marsan Cedex,,(+33) -09-69-39-24-40,,(+33) -05-58-75-50-88,accueil@montdemarsan-eau.fr,https://montdemarsan-eau.fr,https://marchespublics.landespublic.org,,https://marchespublics.landespublic.org,https://marchespublics.landespublic.org,,False,True,,False,True
18-72643,Syndicat Trivalis,None,M. Le Président de Trivalis,,,31 rue de l'AtlantiqueCS 30605,85015,La Roche sur Yon,,02-51-45-14-51,,02-51-45-14-50,contact@trivalis.fr,http://www.trivalis.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
18-72645,Ville de Castelnau-le-lez,213 400 575 00014,,,FRJ13,rue de la Crouzette CS 40013,34173,Castelnau-le-Lez,,(+33) 4-67-14-27-89,,(+33) 4-67-14-27-56,marches-publics@castelnau-le-lez.fr,http://www.marches.montpellier3m.fr,http://www.marches.montpellier3m.fr,,,,,False,True,,False,True
18-72657,Conseil Départemental Haute Garonne,None,,Direction de la commande publique - pôle marchés publics,FRJ23,"1, boulevard de la Marquette",31090,Toulouse cedex 9,,(+33) -05-34-33-35-97,,(+33) -05-34-33-35-81,marches.sect3@cd31.fr,https://www.haute-garonne.fr,https://marchespublics.haute-garonne.fr,,https://marchespublics.haute-garonne.fr,https://marchespublics.haute-garonne.fr,,False,True,,False,True
18-72687,SDIS 59,28590001500055,,Groupement Achats et Commande Publique,FRE11,"18, rue de PasCS 20068",59028,Lille cedex,,(+33) 3-20-95-72-70,,(+33) 3-20-95-72-79,marches.publics@sdis59.fr,http://www.achatpublic.com,http://www.achatpublic.com,,,http://www.achatpublic.com,,False,True,,False,True
18-72688,Métropole Nice côte d'azur,None,,,FRL03,5 rue de l'Hôtel de Ville,06364,Nice cedex 4,,(+33) 4-97-13-44-70,,(+33) 4-97-13-29-19,dao@nicecotedazur.org,http://www.e-marches06.fr,,,http://www.e-marches06.fr,http://www.e-marches06.fr,,False,True,,False,True
18-72693,Ville d'Ajaccio,None,,,FRM01,Mairie d'Ajaccio Service des marchés publics 2 avenue Antoine Serafini BP 412,20304,Ajaccio cedex,,(+33) 4-95-52-53-04,,(+33) 4-95-52-53-18,marche-public@ca-ajaccien.fr,http://www.ajaccio.fr,https://www.achatpublic.com,,,,,False,True,,False,True
18-72697,Département des Alpes-Maritimes,None,,,FRL03,"direction générale adjointe pour les ressources, les moyens et la modernisation de l'administration - direction des finances, de l'achat et de la commande publique - service des marchés - cadam - 147 bd du Mercantour - B.P. 3007 - contact : Tour Jean Moulin - bureau 630",06201,Nice Cedex 3,,(+33) 4-97-18-60-00,,(+33) 4-97-18-76-62,marches@departement06.fr,http://www.e-marches06.fr,,,http://www.e-marches06.fr,http://www.e-marches06.fr,,False,True,,False,True
18-72716,ville de Vesoul,None,M. le Maire,,,"58, rue Paul Morel",70000,Vesoul,,03-84-97-12-98,,,delphine.jeanmougin@vesoul.fr,http://www.vesoul.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
18-72725,Conseil Départemental de l'Hérault,None,,,FRJ13,"1977, Avenue des moulins Cedex 4",34087,MONTPELLIER,,(+33) 4-67-67-67-67,,,marches-publics@herault.fr,https://marches-publics.herault.fr,https://marches-publics.herault.fr,,,,,False,True,,False,True
18-72727,SIVOM des cantons du pays de Born,None,M. le Président du SIVOM des cantons du pays de Born,,,29 avenue Léopold Darmuzey - BP 33,40160,Parentis-en-Born,,05-58-78-56-00,,05-58-78-91-36,administration@sivom-du-born.fr,,https://marchespublics.landespublic.org,,,,,False,False,,False,False
18-72736,Ville du Mans,21720181300011,,Pôle Contrôle Externe,FRG04,CS40010,72039,Le Mans Cedex 9,,,,,denis.chadeneau@lemans.fr,http://www.lemans.fr,http://www.sarthe-marchespublics.fr,,,,,False,False,,False,False
18-72742,Région Guadeloupe,None,Monsieur le président du conseil régional,,,Avenue Paul Lacavé,97100,Basse-Terre,,05-90-80-40-40,,05-90-81-34-19,,,,,,,,False,False,,False,False
18-72744,Département des Côtes d'Armor,None,Mickaël BOULAIRE,,,9 place du Général de GaulleCS 42371,22023,Saint-Brieuc cedex 1,,02-96-62-22-22,,,contactdfj@cotesdarmor.fr,http://www.cotesdarmor.fr,http://www.megalisbretagne.org,,,,,False,False,,False,False
18-72748,INSERM Rhône-Alpes Auvergne,None,Monsieur le Délégué régional Rhône Alpes Auvergne,,,95 boulevard Pinel bat 452,69675,BRON Cedex,,04-72-13-88-61,,,achats.lyon@inserm.fr,http://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
18-72782,Auray Quiberon Terre Atlantique,None,,Monsieur le Président,FRH04,"Communauté de communes - Espace tertiaire Porte Océane, Rue du Danemark, BP70447",56404,Auray Cedex,,(+33) 2-97-29-18-69,,(+33) 2-97-29-18-68,marches.publics@auray-quiberon.fr,http://www.auray-quiberon.fr,http://www.megalisbretagne.org,,,,,False,False,,False,False
18-72796,METROPOLE D AIX MARSEILLE PROVENCE,None,,,FRL04,58 boulevard Charles Livon,13007,MARSEILLE,,,,,marches.payssalonais@ampmetropole.fr,http://www.agglopole-provence.fr/,https://marchespublics.ampmetropole.fr/,,,,,False,True,,False,True
18-72811,INRAP,None,,"Mme Kolomian, assistante du service",FR,"121, rue d'Alésia",75014,Paris,,(+33) 1-40-08-80-45,,,service-marches-publics@inrap.fr,http://www.inrap.fr,,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
18-72836,COMMUNE DE SAINT AUBIN SUR GAILLON,None,,,FR,,None,SAINT-AUBIN-SUR-GAILLON,,,,,compta1@saintaubin27.fr,http://www.saintaubinsurgaillon.fr/,https://marchespublics.cg27.fr,,,https://marchespublics.cg27.fr,,False,True,,False,True
18-72864,MINARM/DMAé,None,Madame la directrice de la DMAé,,,60 boulevard du général Martial ValinCS 21623,75509,Paris cedex 15,,(+33) 5-33-05-38-25,,,simmad-scf.resp-contrat.fct@intradef.gouv.fr,,,,,,,False,False,,False,False
18-72870,Lans en Vercors,21380205100010,,,FR,1 Place de la Mairie,38250,Lans en Vercors,,(+33) 4-76-95-40-44,,,mairie@lansenvercors.fr,http://www.mairie-lansenvercors.fr/,http://www.marchespublicsaffiches.com,,http://www.marchespublicsaffiches.com,http://www.marchespublicsaffiches.com,,False,True,,False,True
18-72873,Métropole de Lyon,None,Monsieur le président de la Métropole de Lyon,,,DDUCV - Direction Ressources - SAF Développement20 rue du LacCS 33569,69505,Lyon cedex 03,,,,,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
18-72876,COMMUNE DE BEAUPREAU EN MAUGES,None,,,FR,,None,BEAUPREAU EN MAUGES,,,,,commandepublique@beaupreauenmauges.fr,http://www.beaupreauenmauges.fr/,http://www.anjoumarchespublics.fr/,,http://www.anjoumarchespublics.fr/,http://www.anjoumarchespublics.fr/,,False,True,,False,True
18-72894,Conseil général de la Nièvre,None,secrétariat général - marchés,,,3 rue de la Chaumière,58039,Nevers,,03-86-60-69-09,,03-86-60-58-59,smp@nievre.fr,http://nievre.fr,,,,,,False,False,,False,False
18-72901,Ville de Troyes,None,L'Adjoint au Maire par délégation de Mr le Maire,,,place Alexandre IsraëlBP 767,10026,Troyes Cedex,,(+33)3-25-42-33-33,3545,(+33)3-25-42-34-47,commande.publique@ville-troyes.fr,http://www.ville-troyes.fr,http://www.xmarches.fr,,,,,False,False,,False,False
18-72907,FranceAgriMer,None,,,FR106,"12, rue Henri ROL TANGUY",93555,Montreuil cedex,,(+33) 1-73-30-20-00,,(+33) 1-73-30-30-34,mpublics@franceagrimer.fr,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=379969&amp;orgAcronyme=b4n,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=379969&amp;orgAcronyme=b4n,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=379969&amp;orgAcronyme=b4n,,False,True,,False,True
18-72918,DEPARTEMENT DU MORBIHAN,None,,,FRH04,"DGFim - DCP - Service des marchés - porte 120 - 2, rue Saint-Tropez - CS82400",56009,Vannes,,(+33) -02-97-54-81-35,,,dfg.marches@morbihan.fr,http://www.morbihan.fr/,https://marches.megalisbretagne.org/,,,,,False,True,,False,True
18-72974,Saint-Brieuc Agglomération,None,Mme la Présidente de Saint-Brieuc Armor Agglomération,,,5 Rue du 71ème Régiment d'InfanterieCS 54403,22044,Saint-brieuc cedex 2,,(+33)02-96-77-20-00,,,accueil@saintbrieuc-agglo.fr,http://http:www.saintbrieuc-agglo.fr,https://megalisbretagne.org,,,,,False,False,,False,False
18-73039,Ville de Saint-Ouen,None,,,FR,"7, Place de la République",None,Saint-Ouen,,,,,marchespublics@mairie-saint-ouen.fr,http://www.saint-ouen.fr,,,http://www.saint-ouen.fr,http://www.maximilien.fr/,,False,False,,False,False
18-73073,Communauté de communes du Vallespir,None,,,FR,2 avenue du Vallespir,None,Céret,,,,,compta@vallespir.com,http://agysoft.marches-publics.info,,,,,,False,True,,False,True
18-73093,Dijon Métropole,None,Direction de la commande publique,,,CS17510,21075,Dijon,,03-80-74-51-72,,,,http://www.achatpublic.com,http://www.achatpublic.com,,,,,False,False,,False,False
18-73118,COLLECTIVITE TERRITORIALE MARTINIQUE,None,,,FRY20,rue gaston defferre CS30137,None,fort-de-france,,(+33) 5-96-59-63-00,,(+33) 5-96-72-68-10,courrier@collectivitedemartinique.mq,http://www.collectivitedemartinique.mq,https://collectiviteterritorialedemartinique.achatpublic.com,,,https://collectiviteterritorialedemartinique.achatpublic.com,,False,True,,False,True
18-73119,COLLECTIVITE TERRITORIALE MARTINIQUE,None,,,FRY20,Rue Gaston Defferre  - CS 30137,97201,Fort-de-France,MQ,(+33) -05-96-59-63-00,,(+33) -05-96-72-68-10,servicecommandepublique@collectivitedemartinique.mq,https://collectiviteterritorialedemartinique.achatpublic.com,https://collectiviteterritorialedemartinique.achatpublic.com,,,,,False,True,,False,True
18-73140,Ville de Nice,None,,,FRL03,5 rue de l'Hôtel de Ville,06364,Nice cedex 4,,(+33) 4-97-13-44-70,,(+33) 4-97-13-29-19,dao@nicecotedazur.org,http://www.e-marches06.fr,,,,,,False,True,,False,True
18-73145,HOPITAL MEMORIAL FRANCE ETATS UNIS,None,,,FRD12,"Etablissements concernés par la consultation : centre hospitalier mémorial france états unis 715, rue Dunant et centre hospitalier de Coutances, établissement partie",50009,Saint-Lô cedex,,(+33) 2-33-06-33-33,,(+33) 2-33-06-34-60,eco@ch-stlo.fr,http://www.ch-stlo.fr,,,,,,False,False,,False,False
18-73147,Ville d'Anglet,None,,Service Affaires Juridiques et Commande Publique,FR,BP 303 - Rue Amédée Dufourg,64603,Anglet,,(+33) 5-59-58-34-78,,(+33) 5-59-58-72-99,ajcp@anglet.fr,http://www.anglet.fr,http://www.eadministration64.fr,,http://www.eadministration64.fr,https://www.eadministration64.fr,,False,True,,False,True
18-73154,Métropole de Lyon,None,,"Monsieur le vice-président chargé de l'administration générale, de la logistique et du patrimoine bâti",FRK26,"Direction du Patrimoine et des Moyens généraux - Service Ressources - Unité Procédures Achats - Marchés - 20, rue du Lac - CS 33569",69505,Lyon cedex 03,,,,,dpmg.marches@grandlyon.com,http://www.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
18-73168,Ville d'Aurillac,None,,,FR,BP 509rue de la Coste,15005,Aurillac cedex,,,,,achats@aurillac.fr,http://www.aurillac.fr/,http://achatpublic.com,,,http://achatpublic.com,,False,True,,False,True
18-73170,Ville d'Aubervilliers,None,,Eric DALED,FR106,"72, rue Henri Barbusse",93308,Aubervilliers Cedex,,(+33) 1-49-38-52-54,,(+33) 1-48-39-51-85,dacpmarches@mairie-aubervilliers.fr,http://www.aubervilliers.fr,http://www.maximilien.fr,,https://www.maximilien.fr,https://www.maximilien.fr,,False,True,,False,True
18-73174,Conseil Régional de la Réunion,None,,,FRY40,Hôtel de Région Pierre Lagourgue - Avenue rené cassin,97490,Ste clotilde,RE,(+26)2- 2-62-48-70-00,,,marches@cr-reunion.fr,https://marches-publics.regionreunion.com,,,https://marches-publics.regionreunion.com,https://marches-publics.regionreunion.com,,False,True,,False,True
18-73177,COMMUNE DE RICHARDMENIL,None,,,FRF31,68 rue de Nancy,54630,RICHARDMENIL,,(+33) 3-83-25-62-59,,,dgs-richardmenil@orange.fr,http://www.richardmenil.fr,https://www.marchespublics.pro,,https://www.marchespublics.pro,https://www.marchespublics.pro,,False,True,,False,True
18-73180,Ville d'Avignon,None,,,FRL06,Hôtel de Ville Place de l'Horloge,84045,Avignon cedex 9,,(+33) 4-90-80-83-14,,(+33) 4-90-80-69-96,commande.publique@mairie-avignon.com,http://www.avignon.fr,https://avignon-marchespublics.omnikles.com/,,,,,False,True,,False,True
18-73184,CHERBOURG-EN-COTENTIN,None,,,FR,10 place Napoléon,None,Cherbourg-en-cotentin,,(+33) 2-50-70-11-30,,,contactcec.commandepublique@cherbourg.fr,http://www.cherbourg.fr,http://www.klekoon.com,,,http://www.klekoon.com,,False,True,,False,True
