BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-61230,Ville d'Armentières,None,"Mme DESEIN Séverine, Mairie d'Armentières",Service Marchés publics,,Place du Général de Gaulle - Bp 20119,59427,Armentières cedex,,03-61-76-21-42,,,marchespublics@ville-armentieres.fr,http://www.armentieres.fr,,,,,,False,False,,False,False
18-61231,Ville de Guipavas,None,,,FR,,None,Guipavas,,,,,nicole.hamer@mairie-guipavas.fr,http://www.mairie-guipavas.bzh,http://www.e-megalisbretagne.org,,https://www.e-megalisbretagne.org,https://www.e-megalisbretagne.org,,False,True,,False,True
18-61232,Mairie de Plérin Sur Mer,None,,,FRH01,Rue de l'Espérance,22190,PLERIN,,,,,ndeffin@ville-plerin.fr,http://www.ville-plerin.fr,http://www.megalisbretagne.org,,https://www.megalisbretagne.org,https://www.megalisbretagne.org,,False,True,,False,True
18-61233,communauté agglo albigeois,None,,,FRJ27,parc François Mitterrand,81160,Saint-juéry,,,,,marchespublics@grand-albigeois.fr,http://www.grand-albigeois.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
18-61234,Ville de Chauconin-Neufmontiers,None, Letissier Marie-Hélène,,,Place de la Mairie,77124,Chauconin-Neufmontiers,,01-64-33-86-85,,01-64-33-86-85,dgs@chauconin-neufmontiers.fr,,,,,,,False,False,,False,False
18-61235,POLE EMPLOI CORSE,None,,,FRM0,"Résidence les Palmiers avenue Maréchal Moncey, rue Cardinali BP 221",20179,Ajaccio cedex,,(+33) 4-95-29-30-49,,,marches.20010@pole-emploi.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=375891&orgAcronyme=h8j,https://www.marches-publics.gouv.fr,,False,True,,False,True
18-61236,Ville de Villiers-le-Bel,None,Monsieur le Maire,,,32 rue de la république,95400,Villiers-le-Bel,,,,,marchespublics@ville-villiers-le-bel.fr,http://www.ville-villiers-le-bel.fr/,,,,,,False,False,,False,False
18-61237,UNiversité de Poitiers,None,"M. Yao Affoue Carine, Université de poitiers",,,1 allée jean monnet bâtiment C1 tsa 11111,86073,Poitiers cedex 9,,05-49-36-64-54,,,marches.dlpi@univ-poitiers.fr,http://www.univ-poitiers.fr,http://www.marchespublics.gouv.fr,,,,,False,False,,False,False
18-61238,Département de Meurthe-et-Moselle,None,M. Le Président du Conseil Départemental de Meurthe et Moselle,,,"48, Esplanade Jacques Baudot CO 90019",54035,NANCY CEDEX,,,,,commandepublique@departement54.fr,http://www.meurthe-et-moselle.fr,https://www.xmarches.fr/,,,,,False,False,,False,False
18-61239,S.G.A.P. SUD-EST,None,"Mme TRIBUT Bérénice, Ministère de l'Intérieur",,,20 rue de l'Espérance - B.P. 73331,69405,Lyon cedex 03,,04-37-91-30-00,,,sgami-se-di-marches@interieur.gouv.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=374257&orgAcronyme=g6l,,,,,,False,False,,False,False
18-61240,Ville de Tourcoing,None,,,FRE,52 rue du Calvaire,59200,Tourcoing,,(+33) 3-20-01-02-90,,,marchespublics@ville-tourcoing.fr,http://www.tourcoing.fr/,http://mairie-tourcoing.e-marchespublics.com,,http://mairie-tourcoing.e-marchespublics.com,http://mairie-tourcoing.e-marchespublics.com,,False,True,,False,True
18-61241,ONERA - Direction des Achats,None,,Gilles GUERRIN,FR105,29 AVENUE DE LA DIVISION LECLERC - BP 72,92322,Chatillon cedex,,(+33) 1-46-73-39-35,,(+33) 1-46-73-41-54,gilles.guerrin@onera.fr,http://www.onera.fr,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&searchAnnCons&keyWord=ONERA,,,,,False,True,,False,True
18-61242,MINDEF/SGA/DCSID/ESID Bordeaux,None,Mme ROBIN Sandrine,,,Caserne Nansouty - 223 rue de Bègles - CS 21152,33068,Bordeaux cedex,,,,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=376867&orgAcronyme=g7h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=376867&orgAcronyme=g7h,,,,,False,False,,False,False
18-61243,Rennes Métropole,None, Service de la Commande Publique,,,"4, Avenue Henri Fréville CS 93111",35031,RENNES CEDEX,,,,,scp-commandepublique@rennesmetropole.fr,https://megalisbretagne.org/,https://www.megalisbretagne.org,,,,,False,False,,False,False
18-61244,OPH Perpignan Méditerranée,None,,,FRJ15,113 boulevard Aristide Briand CS 90349,66863,Perpignan cedex,,(+33) 4-68-66-29-87,,(+33) 4-68-66-29-83,marchespublics@oph-perpignan.com,http://www.oph-perpignan.com,http://www.marches-securises.fr,,,,,False,True,,False,True
18-61245,C. C. DES BARONNIES DROME PROVENCALE,20006822900018,,,FRK23,"N°170 Rue Ferdinand Fert, Za Les Laurons",26110,Nyons,,(+33) 4-75-26-34-37,,,ccbdp@cc-bdp.fr,http://www.cc-bdp.fr,http://marchespublics.ledauphine-legales.com/,,,,,False,True,,False,True
18-61247,DEPARTEMENT DU MORBIHAN,None,,,FRH04,"2, rue St Tropez - CS 82400",56009,VANNES CEDEX,,,,(+33) 2-97-54-80-88,dfg.marches@morbihan.fr,https://www.morbihan.fr,https://marches.megalisbretagne.org,https://marches.megalisbretagne.org,https://marches.megalisbretagne.org,https://marches.megalisbretagne.org,,False,True,,False,True
18-61248,Cons. Départ. de la Charente-Maritime,None,,,FRI32,Direction des Affaires Financières et Juridiques Service Marchés Publics85 Boulevard de la République CS 60003,17076,la rochelle,,,,,cellule.marches@charente-maritime.fr,http://www.charente-maritime.fr,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
18-61249,DEPARTEMENT DU BAS RHIN,None,,Monsieur le Président,FRF11,Place du quartier blanc,67964,Strasbourg,,(+33) 3-88-76-67-67,,,aapc.scp@bas-rhin.fr,http://www.bas-rhin.fr/acces-direct/les-marches-publics,http://alsacemarchespublics.eu,,http://alsacemarchespublics.eu,http://alsacemarchespublics.eu,,False,True,,False,True
18-61250,MAISON SANTE PROTESTANTE,None,,ANGELINE MUSSON,FR,HOPITAL LA CITE DES FLEURS DIACONESSES1 rue de Dieppe,92400,COURBEVOIE,,(+33) 1-56-37-58-55,,(+33) 1-56-37-58-62,angeline.musson@fondationdiaconesses.org,http://www.citedesfleurs.fr/,,,,,,False,True,,False,True
18-61251,CCI REGION PARIS ILE DE FRANCE,None,,,FR10,47 rue de Tocqueville,75017,Paris,,(+33) 1-55-65-64-52,,,polemarchesdpi@cci-paris-idf.fr,http://www.cci-paris-idf.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
18-61252,Cté d'Agglomération du Pays de Vannes,None,M. le Président,,,Golfe du Morbihan - Vannes agglomérationPIBS 230 rue Alfred KastlerCS 70206,56006,Vannes cedex,,,,,,,,,,,,False,False,,False,False
18-61253,FDEE19,None,,,FRI21,Quartier Montana,19150,LAGUENNE,,(+33) 5-55-20-89-51,,(+33) 5-55-21-21-87,accueil@fdee19.fr,http://fdee19.fr,,,,,,False,True,,False,True
18-61255,EPF Ile de France,None,,,FR101,4-14 Rue FERRUS,75014,Paris,,(+33) 1-40-78-90-90,,,service-marches@epfif.fr,http://www.grandepf.fr,http://www.marches-epfif.com,,,,,False,True,,False,True
18-61256,Nantes Métropole,None,,Céline MOUSSION,FRG01,2 cours du Champ de Mars,44923,Nantes cedex 9,,(+33) 2-40-41-51-16,,,celine.moussion@nantesmetropole.fr,http://www.nantesmetropole.fr,http://www.marchespublics.nantesmetropole.fr,,http://www.marchespublics.nantesmetropole.fr,http://www.marchespublics.nantesmetropole.fr,,False,True,,False,True
18-61257,SMICTOM du Pays de Fougères,20007350000015,,,FR,Allee Eugene Freyssinet,35133,Javené,,(+33) 2-99-94-34-58,,(+33) 2-99-99-35-90,accueil@smictom-fougeres.fr,http://www.centraledesmarches.com/,http://www.centraledesmarches.com/,,,,,False,True,,False,True
18-61258,COMMUNAUTE D AGL LIMOGES METROPOLE,None,,,FRI23,"19, rue Bernard PalissyCS 10001",87031,Limoges Cedex 1,,(+33) 5-55-45-79-00,,(+33) 5-55-45-78-64,marches_publics@agglo-limoges.fr,http://agglo-limoges.e-marchespublics.com,http://agglo-limoges.e-marchespublics.com,,,,,False,True,,False,True
18-61259,Créteil-Habitat-SEMIC,None,,,FR107,"7, rue des Ecoles",94048,Créteil Cédex,,(+33) 1-01-45-17-40-00,,(+33) 1-01-45-17-40-99,service.marche@creteil-habitat.com,http://www.creteil-habitat.com,http://www.creteil-habitat-marches.com,,,,,False,True,,False,True
18-61260,commune de Bras-Panon,None,,,FRY40,"Hôtel de ville, 89 RN 2002",97412,Bras-panon,RE,(+33) -02-62-51-50-50,,(+33) -02-62-52-29-64,dst@braspanon.re,http://www.braspanon.re,https://www.achatpublic.com,,,,,False,True,,False,True
18-61261,Centre communal d'action sociale,None,Service Commande Publique,,,2 Place du Général Leclerc,40000,Mont de Marsan,,,,,marchespublics@montdemarsan-agglo.fr,http://www.montdemarsan.fr,http://marchespublics.landespublic.org,,,,,False,False,,False,False
18-61262,Fédération des eaux Puisaye-Forterre,None,Mme DOUANE Marie,,,115 avenue du Général de Gaulle,89130,Toucy,,,,,rivieres@repf.fr,http://www.fepf-regieriviere.fr/,,,,,,False,False,,False,False
18-61263,VILLE DE PARIS,None,Mme Verneuil Alexandra,,,Direction Constructions Publiques et Architecture SLA 16/17 71 avenue Henri Martin,75016,Paris,,01-40-72-17-50,,,karine.allain@paris.fr,,https://marches.maximilien.fr,,,,,False,False,,False,False
18-61264,COMMUNAUTE AGGLO PORTES DE FRANCE,None,Monsieur le Maire,,,rue georges Ditsch,57125,Thionville cedex,,03-82-52-32-36,,03-82-52-32-37,,http://marches.mairie-thionville.fr,http://marches.mairie-thionville.fr,,,,,False,False,,False,False
18-61266,Université de Caen Normandie,None,Direction de la Commande Publique,,,Esplanade de la paix,14032,caen cedex 05,,,,,marches.publics@unicaen.fr,http://www.unicaen.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
18-61267,UNIV PARIS 13 PARIS NORD VILLETANEUSE,None,,,FR,"99, Avenue Jean Baptiste Clément",93430,Villetaneuse,,(+33) 1-49-40-31-56,,,s-marches@univ-paris13.fr,https://www.univ-paris13.fr/,,,,,,False,True,,False,True
18-61268,METROPOLE EUROPEENNE DE LILLE,None,,Stéphanie gadaut: 03.20.21.6.63,FRE11,1 rue du Ballon,59800,Lille,,(+33) 3-20-21-22-23,,,marches.services.urbains@lillemetropole.fr,http://www.lillemetropole.fr/mel.html,,,https://marchespublics596280.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=2915&orgAcronyme=5C371,http://www.lillemetropole-marchepublic.fr,,False,True,,False,True
18-61269,Communauté Agglomération Pays St Omer,None,M. Président Le,,,"2, Rue Albert Camus CS20079",62968,LONGUENESSE,,03-74-18-20-01,22001,,contact@ca-pso.fr,http://www.klekoon.com,http://www.klekoon.com/,,,,,False,False,,False,False
18-61270,Ville de Dunkerque,None,Ville de Dunkerque,,,Place Charles ValentinBP 6.537,59386,Dunkerque cedex 1,,,,,marches.publics@ville-dunkerque.fr,http://www.ville-dunkerque.fr,http://flandredunkerque.marches-securises.fr,,,,,False,False,,False,False
18-61272,Conseil général du Val d'Oise,None,,,FR108,"2, avenue du parc - CS20201 Cergy",95032,Cergy pontoise cedex,,,,,marchescg@valdoise.fr,https://maximilien.fr,,,https://marches.maximilien.fr,https://marches.maximilien.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=301568&orgAcronyme=i9o,https://marches.maximilien.fr,False,True,,False,True
18-61273,DRFIP de Rhône-Alpes et du Rhône,None,,"Cité Administrative d'État; Service gestion, à l'attention de Mme KOLIE-SUERE Isabelle ; 165 rue Garibaldi 69401 Lyon cedex 03 ou M. LAVET Mathieu 3 rue de la Charité 69002 Lyon",FRK26,"165, rue Garibaldi",69401,Lyon cedex 3,,(+33) 4-78-63-22-16,,,mathieu.lavet@dgfip.finances.gouv.fr,http://www.marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=376884&orgAcronyme=a4n,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,False,True,,False,True
18-61274,Ville d'Épinal,None,Monsieur le Maire,,,9 rue Général Leclerc,88000,Epinal,,,,,,,http://www.marches-securises.fr,,,,,False,False,,False,False
18-61275,OPH Clamart Habitat,None,,Monsieur le Directeur Général,FR105,"5, rue Paul Vaillant Couturier",92140,Clamart,,(+33) 1-46-45-35-40,,(+33) 1-46-45-05-54,courrier@clamart-habitat.fr,http://www.clamart-habitat.net,http://clamart-habitat.e-marchespublics.com,,,,,False,True,,False,True
18-61276,Ville de Montmélian,None,Mme Le Maire,,,Place Albert SerrazBP1,73800,Montmélian cédex,,04-79-84-36-12,,,marchespublics@montmelian.com,,,,,,,False,False,,False,False
18-61278,Département de Meurthe-et-Moselle,None,M. Le Président du Conseil Départemental de Meurthe et Moselle,,,"48, Esplanade Jacques Baudot CO 90019",54035,NANCY CEDEX,,,,,commandepublique@departement54.fr,http://www.meurthe-et-moselle.fr,https://www.xmarches.fr/,,,,,False,False,,False,False
18-61279,Ville de Bègles,None,M. Le Maire Monsieur,,,77 rue Calixte camelle,33130,Bègles,,,,,mlumeau@bordeaux-metropole.fr,,https://demat-ampa.fr,,,,,False,False,,False,False
18-61280,Conseil départemental de la Mayenne,None,Le Président,,,39 rue Mazagrancs 21429,53014,Laval cedex,,02-43-66-53-36,,02-43-66-54-22,sjmpa@lamayenne.fr,http://www.lamayenne.fr,http://agysoft.marches-publics.info,,,,,False,False,,False,False
18-61281,Ville de Drancy,None,,,FR106,Place de l'hôtel de ville BP76,93701,Drancy cedex,,,,,marches.publics@drancy.fr,http://www.drancy.net/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
18-61282,Ville de Muret,None,Monsieur le Maire,,,27 rue Castelvielh,31605,Muret cedex,,,,,,,,,,,,False,False,,False,False
18-61283,Chambéry métropole - Coeur des Bauges,None,,,FRK27,106 allée des blachères,73026,CS 82618,,(+33) 4-79-26-61-27,,(+33) 4-79-96-86-39,marches.publics@chambery-bauges-metropole.fr,http://chambery-bauges-metropole.fr,https://marchespublics.chambery-bauges-metropole.fr,,,,,False,True,,False,True
18-61284,Mairie de DAINVILLE-BERTHELEVILLE,None, Le Maire,,,5 rue de l'Eglise,55130,Dainville-Bertheléville,,03-29-90-30-18,,03-29-90-30-18,dainville.bertheleville@mcom.fr,,,,,,,False,False,,False,False
18-61285,COMMUNE LE CANNET,None,,,FRL03,"Service des Affaires Juridiques Foncières, Contentieuses et Domaniales, 24, boulevard Sadi Carnot",06110,le cannet,,(+33) 4-92-18-22-46,,(+33) 4-92-18-23-11,marches@mairie-le-cannet.fr,http://www.lecannet.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,False,,False,False
18-61286,Conseil Régional Occitanie,None,,Direction de la Commande Publique,FRJ,"Site de Montpellier : Hôtel de Région 201, Avenue de la Pompignane",34064,Montpellier cedex 2,,(+33) 4-67-22-80-00,,(+33) 4-67-22-90-52,commandepublique@laregion.fr,http://www.laregion.fr,https://marchespublics.laregion.fr,,,,,False,True,,False,True
18-61287,DIR REG ENVIR AMENAGEMENT LOGT BRETAGN,None,,"Direction Régionale de l'Environnement, de l'Aménagement et du Logement de Bretagne",FRH,10 rue Maurice Fabre - CS 96515,35065,Rennes cedex,,(+33) 2-99-33-42-06,,,mzds.dreal.bretagne@developpement-durable.gouv.fr,https://www.developpement-durable.gouv.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=376355&orgAcronyme=d4t,,False,True,,False,True
18-61289,SYTRAL,None,"Mme BOUZERDA Fouziya, Présidente",,,"21 Boulevard Vivier Merle, CS 63815",69487,Lyon,,04-72-84-58-00,,04-78-53-12-84,unitemarches@sytral.fr,http://www.sytral.fr,https://www.marches-publics.info,,,,,False,False,,False,False
18-61290,COMMUNE DE MARINES,None,"Mme MAIGRET Jacquelines, Maire",,,Place du Maréchal Leclerc,95640,MARINES,,01-30-39-42-08,,,secretariat.general@mairie-marines.fr,http://www.marines.fr/,http://www.marines.fr/,,,,,False,False,,False,False
18-61291,CC Pays de Coulommiers,20003559000013,,,FR102,13 rue du Général de Gaulle,77120,Coulommiers,,(+33) 1-64-75-39-25,,(+33) 1-64-75-89-79,marches.publics@coulommiers.fr,http://www.paysdecoulommiers.fr/,http://www.marches-publics.info/,,http://www.marches-publics.info/,http://www.marches-publics.info/,,False,True,,False,True
18-61292,COMMUNE DU PONTET,None," HEBRARD Joris, Maire",,,13 rue de l'hôtel de ville BP 20198,84134,Le Pontet cedex,,04-90-31-66-50,,,bmp@mairie-lepontet.fr,http://www.ville-lepontet.com,http://www.agysoft.marches-publics.info,,,,,False,False,,False,False
18-61293,CENTRE COMMUNAL D ACTION SOCIALE,None, le Président,,,69 rue Bannier BP 72423,45000,Orléans,,02-38-79-22-22,,,dgv-sar-marches@orleans-metropole.fr,http://www.orleans-metropole.fr,http://marches-publics.orleans.fr/accueil.htm,,,,,False,False,,False,False
18-61294,OPAC de l'Oise,None, Le Directeur Général,,,9 avenue du Beauvaisis BP 80616,60016,BEAUVAIS,,03-44-79-50-50,,,lddj-marches@opacoise.fr,http://www.opacoise.fr,http://www.marches-publics.info/,,,,,False,False,,False,False
18-61295,GRENOBLE-ALPES METROPOLE,20004071500019,,,FRK24,"Le Forum - Cs 50053, 3 rue Malakoff",38031,Grenoble,,,,,correspondre@aws-france.com,http://www.lametro.fr,http://agysoft.marches-publics.info,,http://agysoft.marches-publics.info,http://agysoft.marches-publics.info,,False,True,,False,True
18-61296,VILLE DE FONTAINE,None," TROVERO Jean-Paul, MAIRE",,,"89, mail Marcel Cachin BP 147",38603,Fontaine,,04-76-26-93-47,,04-76-28-76-07,marches@fontaine38.fr,http://www.fontaine38.fr,http://www.fontaine38.fr,,,,,False,False,,False,False
18-61297,GRENOBLE-ALPES METROPOLE,None, le Président,,,"Le Forum - CS 50053, 3 rue Malakoff",38031,GRENOBLE,,,,,correspondre@aws-france.com,http://www.lametro.fr,http://agysoft.marches-publics.info,,,,,False,False,,False,False
18-61298,Ville de Courbevoie,None, le Maire,,,"Hôtel de Ville, 1 rue Albert Simonin, Service Commande Publique",92401,Courbevoie,,01-71-05-71-92,,01-71-05-73-40,marchespublics@ville-courbevoie.fr,http://www.ville-courbevoie.fr,http://www.ville-courbevoie.fr,,,,,False,False,,False,False
18-61299,VALENCE ROMANS SUD RHONE-ALPES,20004048300014,,,FRK23,Bp 10388,26958,Valence,,(+33) 4-75-81-30-30,,,marches@valenceromansagglo.fr,http://www.valenceromansagglo.fr/,http://marches-publics.valenceromansagglo.fr,,,,,False,True,,False,True
18-61300,Collège Françoise Giroud,None,,,FR107,14 rue leroyer,94300,Vincennes,,(+33) 1-41-79-66-60,,(+33) 1-48-08-67-73,int.0942188t@ac-creteil.fr,http://francoise-giroud-vincennes.fr/,,,,http://www.e-marchespublics.com/dossier_de_consultation_electronique_2379_558277.html,,False,True,,False,True
18-61301,Syndicat Inter Hospitalier,None,,,FR103,"220, mansart BP 19",78375,PLAISIR Cedex,,(+33) 1-30-79-57-33,,,caroline.petrisot@hopital-gms-plaisir.fr,http://www.klekoon.com,http://www.klekoon.com,,http://www.klekoon.com,,,False,True,,False,True
18-61302,REGION GRAND EST,None,,Direction de la Commande Publique,FRF11,"1, Place Adrien Zeller",67070,Strasbourg cedex,,,,,dcp.strasbourg@grandest.fr,https://marchespublics.grandest.fr,https://marchespublics.grandest.fr,,https://marchespublics.grandest.fr,https://marchespublics.grandest.fr,,False,True,,False,True
18-61303,Ville d'Auch,21320013200016,,,FRJ24,Bp 90321,32007,Auch Cedex,,(+33) 5-62-61-21-69,,,service.marches@mairie-auch.fr,http://www.mairie-auch.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
18-61304,SEQUANO Aménagement,None,,,FR106,"Immeuble Carré Plaza 15-17, Promenade Jean-Rostand Cs70045",93022,Bobigny cedex,,,,,s.cajelot@sequano.fr,http://www.sequano.fr,https://sequano.achatpublic.com/sdm/ent/gen/index.jsp,,https://sequano.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018__ywA2gILjG,http://sequano.achatpublic.com,,False,True,,False,True
18-61305,COMMUNE DE SURY LE COMTAL,None," MARTIN YVES, Maire",,,"PLACE DE L'HOTEL DE VILLE, BP 47",42450,SURY LE COMTAL,,04-77-50-52-50,,04-77-30-60-81,emilie.gros@ville-surylecomtal.fr,http://www.ville-surylecomtal.fr/,http://www.loire.fr/e-marchespublics,,,,,False,False,,False,False
18-61306,EPT GRAND PARIS GRAND EST,None,,,FR106,"Immeuble "" Jupiter "", 11 boulevard du Mont dEst, CS 60027",93192,Noisy-le-Grand Cedex,,(+33) 1-41-70-39-10,,,commande-publique@grandparisgrandest.fr,http://www.grandparisgrandest.fr/,,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=301337&orgAcronyme=d7o,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&searchAnnCons,,False,True,,False,True
18-61307,TRANSPORTS PUBLICS DU CHOLETAIS,None, Service Marches,,,24 rue de la Jominière,49319,CHOLET CEDEX,,02-41-49-02-88,,02-41-49-02-89,accueil.tpc@choletbus.fr,http://www.choletbus.fr,http://www.e-marchespublics.com,,,,,False,False,,False,False
18-61309,Noréade,479 880 403 00015,,M. le directeur général de Noréade,FRE11,23 avenue de la Marne CS 90101,59443,Wasquehal cedex,,(+33) 3-20-66-43-06,,(+33) 3-20-66-44-54,marches@noreade.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_yI7NRs0KiX,https://www.achatpublic.com,,,,,False,True,,False,True
18-61310,Département de Lot-et-Garonne,None,"Mme Gentillet Danielle, Département de Lot et Garonne",,,1633 avenue Maréchal Leclerc,47922,Agen cedex 9,,05-53-69-39-08,,05-53-69-46-24,danielle.gentillet@lotetgaronne.fr,http://demat-ampa.fr,,,,,,False,False,,False,False
18-61311,L'Hopital Nord Franche-Comté,None,,,FRC24,100 route de MovalCS 10499 Trèvenans,90015,Belfort,,,,,celluledesmarches@hnfc.fr,http://www.hnfc.fr,http://www.achat-hopital.com,,,,,False,True,,False,True
18-61312,CAGrand Paris Sud Seine Essonne Sénart,None,,,FR104,500 Place des Champs-Elysées BP 62 Courcouronnes,91054,Evry cedex,,,,,commande.publique@grandparissud.fr,http://www.grandparissud.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
18-61313,Conseil départemental du Pas-de-Calais,None, M. le Président du Conseil départemental,,,Hôtel du Département Rue Ferdinand Buisson,62018,ARRAS CEDEX 9,,(+33) 3-21-21-67-30,,(+33) 3-21-21-62-38,dcp.secretariat@pasdecalais.fr,https://marches.local-trust.com/cg-62,,,,,,False,False,,False,False
18-61314,Communauté de Communes du Petit Caux,None,Monsieur le Maire,,,3 rue du Val des ComtesSaint Martin en Campagne,76370,Petit caux,,02-35-83-17-57,,,accueil@mairie-petit-caux.fr,https://www.mairie-petit-caux.fr/portail/,https://www.achatpublic.com/,,,,,False,False,,False,False
18-61315,Communauté d'Agglomération de Blois,20003038500013,,Hôtel d'Agglomération,FRB05,1 rue Honoré de Balzac,41043,Blois Cedex,,(+33) 2-54-90-35-35,,(+33) 2-54-90-35-58,marchespublics@blois.fr,http://www.agglopolys.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
18-61316,Agence des Espaces Verts,None,Mme JOSEPH-LONGUET Stéphanie,,,Cité régionale de l'environement 90-92 avenue du Général Leclerc,93500,Pantin,,,,,,http://www.aev-iledefrance.fr,http://www.maximilien.fr,,,,,False,False,,False,False
18-61317,Communauté de Communes du Petit Caux,None,Monsieur le Maire,,,3 rue du Val des Comtes Saint Martin en Campagne,76370,Petit caux,,02-35-83-17-57,,,accueil@mairie-petit-caux.fr,https://www.mairie-petit-caux.fr/portail/,http://www.achatpublic.com,,,,,False,False,,False,False
18-61318,SOC DE LIVRAISON OUVRAGES OLYMPIQUES,None,Mlle BERNARD Aglaé,,,96 boulevard Haussmann,75008,Paris,,,,,a.bernard@ouvrages-olympiques.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-61319,SYCTOM de Saint-Pierre-le-Moûtier,None, VAN HOOREBEKE Stéphanie,,,9 rue de Maison Rouge,58240,Langeron,,03-86-37-26-99,,,syctomdesaintpierrelemoutier@yahoo.fr,,,,,,,False,False,,False,False
18-61320,Ville d'Avignon,None,,,FRL06,Hôtel de Ville Place de l'Horloge,84045,Avignon cedex 9,,(+33) 4-90-80-83-14,,(+33) 4-90-80-69-96,commande.publique@mairie-avignon.com,http://www.avignon.fr,https://avignon-marchespublics.omnikles.com/,,,,,False,False,,False,False
18-61321,Nantes Métropole,None,,Céline MOUSSION,FRG01,2 cours du Champ de Mars,44923,Nantes cedex 9,,(+33) 2-40-41-51-16,,,celine.moussion@nantesmetropole.fr,http://www.nantesmetropole.fr,http://www.marchespublics.nantesmetropole.fr,,http://www.marchespublics.nantesmetropole.fr,http://www.marchespublics.nantesmetropole.fr,,True,False,,False,True
18-61322,Service Technique de l'Aviation Civile,None,Division Achats,,,"31, avenue du Maréchal Leclerccs 30012",94385,Bonneuil/Marne,,01-49-56-80-81,,,stac-da-achats@aviation-civile.gouv.fr,http://www.stac-aviation-civile.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
18-61323,CENTRE HOSPITALIER UNIVERSITAIRE,None,,,FRK14,"Direction des Travaux des Achats et de la Logistique Bureau des Marchés,",63003,Clermont-ferrand,,,,,bdm@chu-clermontferrand.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=362937&orgAcronyme=x7c,,,,,,False,True,,False,True
18-61324,APHM pour le compte du CH SALON,None,SEIL Brigitte,,,207 avenue Julien Fabre,13658,Salon de Provence,,04-90-44-95-14,,,brigitte.seil@ch-salon.fr,,http://www.marches-publics.info,,,,,False,False,,False,False
18-61325,REGION GRAND EST,None,Laurent DUBOIS,,,"Maison de la Région à Chalons en Champagne5, rue de Jéricho - CS 70441",51037,Châlons en Champagne cedex,,03-26-70-66-43,,,laurent.dubois@grandest.fr,http://www.grandest.fr,https://marchespublics.grandest.fr,,,,,False,False,,False,False
