BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
17-174221,COMMUNE DE VALLEIRY,None,,"TERACTEM, Organisateur de la consultation",FRK28,"2, route de Bellegarde, BP 18,",74520,VALLEIRY CEDEX,,,,,contact@valleiry.fr,http://www.valleiry.fr,,,,,,False,True,,False,True
17-174229,Ville de Toulon,None,,direction de la commande publique,FRL05,"Ville de Toulon, hôtel de Ville avenue de la République C.S. 71407 à l'attention de M. le sénateur-Maire de Toulon - ancien Ministre",83056,toulon,,(+33) 4-94-36-32-88,,(+33) 4-94-36-31-22,marchespublics@mairie-toulon.fr,http://www.toulon.fr/marches-publics,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
17-174281,ADEME,None,,Gala BRISEMONTIER avec en copie Delphine VARLIN,FR,20 avenue du Grésillé - BP 90406,49004,ANGERS,,(+33) 2-41-20-41-20,,,gala.brisemontierflick@ademe.fr,http://www.ademe.fr,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,,,,False,True,,False,True
17-174302,Métropole Aix Marseille Provence,None,Direction des Achats et de la Commande publique - Service des Marchés,,,"Conseil de territoire Marseille-Provence10, place de la Joliette Les Docks, atrium 10.7BP 48014",13567,Marseille Cedex 2,,04-91-99-99-00,,04-91-99-71-96,,http://www.marseille-provence.fr/,https://marchespublics.ampmetropole.fr,,,,,False,False,,False,False
17-174352,Commune de Sevran,None,M. Le Maire de sevran,,,28 avenue du Général Leclerc,93270,Sevran,,01-49-36-52-34,,01-49-36-52-18,grp_marches_publics@ville-sevran.fr,http://ville-sevran.fr,http://www.marches.maximilien.fr,,,,,False,False,,False,False
17-174378,Communauté de communes de Lacq-Orthez,None,Jacques CASSIAU-HAURIE,,,Rond-point des chênesBP 73,64150,Mourenx,,05-59-60-48-50,,05-59-60-06-93,marchespublics@cc-lacqorthez.fr,http://www.cc-lacqorthez.fr,http://www.eadministration64.fr,,,,,False,False,,False,False
17-174383,DEPARTEMENT DE LA SEINE MARITIME,None,Mr le Président du Département,,,quai Jean Moulin CS 56101,76101,Rouen Cedex,,,,02-35-03-67-08,sylvia.buffet@seinemaritime.fr,http://www.seinemaritime.fr,http://www.mpe76.fr,,,,,False,False,,False,False
17-174474,OPPIC,None,,,FR,30 rue du château des rentiers,75013,PARIS,,,,,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
17-174483,Ville d'Angers,None,M. Le Maire,,,BP 80011,49020,ANGERS CEDEX 02,,,,,,,http://alm.marches-securises.fr/,,,,,False,False,,False,False
17-174530,DEPARTEMENT DU BAS RHIN,None,Monsieur le Président,,,1 Place du Quartier Blanc,67964,Strasbourg cedex,,03-88-76-67-17,,,lynda.elhabiri@bas-rhin.fr,http://www.bas-rhin.fr/acces-direct/les-marches-publics,http://www.alsacemarchespublics.eu,,,,,False,False,,False,False
17-174551,DIR-Centre Est,None,"Madame la Directrice Interdépartementale des Routes Centre-Est, par délégation de Monsieur le Préfet de la région Auvergne-Rhône-Alpes, coordonnateur des itinéraires routiers",,,228 rue Garibaldi,69446,LYON cedex 03,,04-69-16-62-00,,,dirce@developpement-durable.gouv.fr,http://www.enroute.centre-est.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
17-174558,Saint-Brieuc Agglomération,None,Mme la Présidente de Saint-Brieuc Armor Agglomération,,,"3, Place de la Résistance",22044,Saint-brieuc cedex 2,,(+33)02-96-77-20-00,,(+33)02-96-77-60-38,accueil@saintbrieuc-agglo.fr,https://www.saintbrieuc-agglo.fr,https://marches.e-megalisbretagne.org,,,,,False,False,,False,False
17-174563,COMMUNE DE GERMIGNY DES PRES,None,Philippe Thuillier,,,Le bourg,45110,GERMIGNY des PRES,,02-38-58-27-03,,,mairie-germigny@orange.fr,,,,,,,False,False,,False,False
17-174580,MAISON DE RETRAITE,None,Madame la Directrice,,,"EHPAD DU RIEU PARENT,1 rue Rieu Parent",42440,Noirétable,,,,,,,http://somival.e-marchespublics.com/,,,,,False,False,,False,False
17-174582,Eurométropole de Strasbourg,None,,Correspondant: M. le Président de l'Eurométropole de Strasbourg,FRF11,"1, parc de l'Etoile",67076,Strasbourg,,(+33) 3-68-98-51-19,,,marchespublics@strasbourg.eu,http://www.strasbourg.eu,http://www.alsacemarchespublics.eu,,,,,False,False,,False,False
17-174606,CA Saumur Val de Loire,None,Service Commandes Publiques Mme Sylvia Boisnay,,,11 rue du Maréchal Leclerc CS 54030,49408,Saumur cedex,,02-53-93-50-75,,,commandes.publiques@agglo-saumur.fr,http://www.saumurvaldeloire.fr,http://www.eu-supply.com/saumur_agglomeration.asp,,,,,False,False,,False,False
17-174705,MINARM/DGA/DO/S2A,None,Mme Marie-Christine Carayon,,,"Ministère des Armées - Direction Générale de l'Armement - Direction des Opérations - Service des achats d'armement / division achats Bourges - rocade Est, échangeur de Guerry",18021,Bourges,,(+33) 2-48-27-44-39,,(+33) 2-48-27-47-50,marie-christine.carayon@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,,,,False,False,,False,False
17-174817,COLLECTIVITE TERRITORIALE MARTINIQUE,None,M.le Président du conseil exécutif de la collectivité territoriale de la martinique,,,Rue Gaston Defferre - CS 30137,97201,Fort-de-france,,,,,,,,,,,,False,False,,False,False
17-174829,Ville d'Issoire,None,Jean-François Monier,,,"Direction de services techniques 2, rue Eugène Gauttier, B.P.2",63501,Issoire cedex,,04-73-89-03-54,,04-73-89-41-05,,http://www.issoire.fr,http://ville-issoire.marcoweb.fr,,,,,False,False,,False,False
17-174844,Université de Bordeaux,None,,Direction des Achats,FRI,Direction des Achats351 cours de la libération,33405,Talence,,(+33) 5-40-00-68-97,,(+33) 5-40-00-62-12,leila.talbi@u-bordeaux.fr,http://www.u-bordeaux.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
17-174863,Ville de Nîmes,None,,,FR,,30000,Nîmes,,(+33) 4-34-03-57-00,,,commande-publique@ville-nimes.fr,https://www.marches-securises.fr,http://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
17-174892,ADEME,None,Marc BARDINAL,,,"20, Avenue du GrésilléBP 90406",49004,ANGERS CEDEX 01,,02-41-20-41-20,,02-41-20-43-02,cdc.agriforet@ademe.fr,http://www.ademe.fr,,,,,,False,False,,False,False
17-174934,Département des Alpes-Maritimes,None,,,FRL03,"Direction générale adjointe pour les ressources, les moyens et la modernisation de l'administration - direction des finances, de l'achat et de la commande publique - service des marchés - Cadam - 147 boulevard du Mercantour - Tour Jean Moulin - Bureau 630 - BP. 3007, contact : horaires d'accueil : du lundi au vendredi de 9 h à 11 h 45 et de 13 h 30 à 16 heures",06201,Nice,,(+33) 4-97-18-60-00,,,marches@departement06.fr,http://www.e-marches06.fr,,,http://www.e-marches06.fr,http://www.e-marches06.fr,,False,True,,False,True
17-175075,Conseil Départemental des Ardennes,None,,,FR,"Hôtel, du Département - CS 20001",08011,Charleville Mézières Cedex,,,,,secretariatscp@cd08.fr,http://www.xmarches.fr,https://www.marches-ardennes.fr/fr/consult.php?us=cg08001&amp;id=759,,,,,False,True,,False,True
17-175076,SPLA Maraïna,None,,,FRY4,38 rue ColbertPoint de contact : A l'attention de Mme la Présidente Directrice Générale,97460,SAINT PAUL,,(+26)2 -62-91-91-64,,(+26)2 -62-91-91-69,marches@spl-maraina.com,http://spl-maraina.com,https://spl-maraina.achatpublic.com,,,,,False,True,,False,True
17-175150,Cons. Départ. de la Charente-Maritime,None,Département,,,Direction des Affaires Financières et JuridiquesService Marchés Publics85 boulevard de la RépubliqueCS 60003,17076,LA ROCHELLE CEDEX 9,,,,,cellule.marches@charente-maritime.fr,http://www.charente-maritime.fr,http://www.achatpublic.com,,,,,False,False,,False,False
17-175151,CC CENTRE MORBIHAN COMMUNAUTE,None,,,FRH04,ZONE DE KERJEAN-BP 10369,56503,LOCMINE Cedex,,,,,compta@saint-jean-communaute.fr,http://centremorbihancommunaute.bzh,http://megalisbretagne.org,,,,,False,True,,False,True
17-175221,Métropole de Lyon,None,Monsieur le Président de la Métropole ou son représentant,,,Délégation aux ressources - direction du patrimoine et des moyens généraux - unité procédures - achats - marchés,69505,LYON cedex 03,,,,04-26-99-30-45,,https://marchespublics.grandlyon.com,https://marchespublics.grandlyon.com,,,,,False,False,,False,False
17-175222,Ville de Champs-sur-Marne,None,,,FR102,boîte postale 1,77427,Marne-la-Vallée cedex 2,,(+33) 1-64-73-48-48,,(+33) 1-64-73-48-12,courrier@ville-champssurmarne.fr,http://www.ville-champssurmarne.fr,http://champssurmarne.marcoweb.fr,,http://champssurmarne.marcoweb.fr,http://champssurmarne.marcoweb.fr,,False,True,,False,True
17-175231,Syndicat Trivalis,None,,,FRG05,31 rue de l'atlantiqueCS 30605,85015,La Roche-sur-Yon,,(+33) 2-51-45-14-51,,(+33) 2-51-45-14-50,contact@trivalis.fr,http://www.trivalis.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
17-175234,Eurométropole de Strasbourg,None,,,FRF11,1 parc de l'Etoile,67076,Strasbourg,,,,,dominique.trapp@strasbourg.eu,http://www.strasbourg.eu,,,,,,False,False,,False,False
17-175261,Ville de Toulon,None,,Direction de la commande publique,FRL05,Hôtel de Ville de Toulon à l'attention du Maire de Toulon 8ème étage Avenue de la république,83056,Toulon cedex,,(+33) 4-94-36-47-62,,(+33) 4-94-36-31-22,marchespublics@mairie-toulon.fr,http://www.toulon.com/marchespublics,http://www.achatpublic.com,,,,,False,True,,False,True
17-175273,REGION GRAND EST,None,Laurent DUBOIS,,,"Maison de la Région à Chalons en Champagne5, rue de JérichoCS 70441",51037,Châlons en Champagne cedex,,03-26-70-66-43,,,laurent.dubois@grandest.fr,http://www.grandest.fr,https://marchespublics.grandest.fr,,,,,False,False,,False,False
17-175275,OPPIC,None,Mme la Présidente de l'OPPIC,,,30 rue du Château des Rentiers,75647,Paris Cedex 13,,,,,,http://oppic.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
17-175339,Conseil général de l'Isère,None,,,FRK24,CS41096,38022,Grenoble cedex 1,,(+33) 4-57-38-77-55,,,dejs.ressources@isere.fr,http://www.isere.fr,,,http://www.isere.fr,http://www.isere.fr,,True,False,,False,True
17-175360,Syndicat des Transports Ile-de-France,28750007800012,,"Mr. Laurent PROBST, Directeur Général du Syndicat de Transpots d'Ile-de-France - DGA-FR /FAC/Commande publique &amp; achats (Demander Madame Khalida HARASSI)",FR1,"39 bis - 41, rue de Châteaudun",75009,Paris,,(+33) 1-82-53-80-32,,(+33) 1-45-50-33-38,marches.public@stif.info,http://www.iledefrance-mobilités.fr,http://www.achatpublic.com,,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017_2n0UsbRXSf,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017_2n0UsbRXSf,,False,True,,False,True
17-175374,Agglomération Région de Compiègne,None,,,FRE22,Place de l'hôtel de VilleCS 10007,None,Compiègne,,,,,service.marches@agglo-compiegne.fr,https://marches.agglo-compiegne.fr,https://marches.agglo-compiegne.fr,,,https://marches.agglo-compiegne.fr,,False,True,,False,True
17-175439,DEPARTEMENT DU BAS RHIN,None,Monsieur le Président,,,Mission Education Sport et Jeunesse - Secteur Immobilier - Service Construction - Hôtel du Département,67964,Strasbourg Cedex,,(+33)3-69-33-26-00,,,,http://www.bas.rhin.fr/acces-direct/les-marches-publics,http://alsacemarchespublics.eu,,,,,False,False,,False,False
17-175552,Cté Cnes de l'Ouest Rhodanien,None,,,FR,3 rue de la Venne,69170,Tarare,,(+33) 4-74-05-06-60,,(+33) 4-74-63-22-90,marchespublics@c-or.fr,https://territoireouestrhodanien.marcoweb.fr,https://territoireouestrhodanien.marcoweb.fr,,,https://territoireouestrhodanien.marcoweb.fr,,False,True,,False,True
17-175582,COMMUNE DE GEISPOLSHEIM,None,BERNHARD Yves,,,"6, rue du Maire François Nuss",67118,Geispolsheim,,,,,,,,,,,,False,False,,False,False
17-175612,S.D.I.S. de Saône-et-Loire,None,M. Le Président du Conseil d'Administration,,,4 rue des grandes varennes,71000,Sance,,,,,,,https://marches.e-bourgogne.fr,,,,,False,False,,False,False
17-175614,S.D.I.S. de Saône-et-Loire,None,M. Le Président du Conseil d'Administration,,,4 rue des grandes varennesCS 90109,71009,Macon,,,,,service.marches@sdis71.fr,https://marches.e-bourgogne.fr,https://marches.e-bourgogne.fr,,,,,False,False,,False,False
17-175623,S.D.I.S. de Saône-et-Loire,None,M. Le Président du Conseil d'Administration,,,"4, rue des Grandes VarennesCS 90109",71009,Mâcon CEDEX,,03-85-35-37-32,,,,https://marches.e-bourgogne.fr,https://marches.e-bourgogne.fr,,,,,False,False,,False,False
17-175642,Aéroport de Bâle-Mulhouse,None,,,FRF12,Établissement public franco-suisse BP 60120,68304,SAINT-LOUIS Cedex,,(+33) 3-89-90-31-11,,(+33) 3-89-90-25-77,sma@euroairport.com,http://www.euroairport.com,http://www.marches-securises.fr/,,,,,False,True,,False,True
17-175644,Syndicat des Transports Ile-de-France,28750007800012,,"Mr. Laurent PROBST, Directeur Général du Syndicat de Transpots d'Ile-de-France - DGA-FR /FAC/Commande publique &amp; achats (Demander Madame Khalida HARASSI)",FR1,"39 bis - 41, rue de Châteaudun",75009,Paris,,(+33) 1-82-53-80-32,,(+33) 1-45-50-33-38,marches.public@stif.info,http://www.iledefrance-mobilités.fr,http://www.achatpublic.com,,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017_hCHClds6gD,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2017_hCHClds6gD,,False,True,,False,True
17-175702,Conseil général de l'Aube,None,,Service des Marchés,FRF22,Département de l'Aube mandataire duGroupement de commandes Département / communes auboises2 rue Pierre Labonde,10026,Troyes cedex,,,,,marche@aube.fr,http://www.xmarches.fr,http://www.xmarches.fr,,,,,True,False,,False,True
17-175739,Communauté d'agglomération de Chaumont,None,,Madame la Présidente,FRF24,Place de la Concorde,52000,CHAUMONT,,(+33) 3-25-30-60-00,,,arenauld@ville-chaumont.fr,http://www.agglo-chaumont.fr,http://chaumont-agglo.marcoweb.fr,,,http://chaumont-agglo.marcoweb.fr,,False,False,,False,False
17-175754,Ville de Toulon,None,,Direction de la commande publique,FRL05,hôtel de Ville Avenue de la République C.S. 71407,83056,Toulon cedex,,(+33) 4-94-36-30-92,,(+33) 4-94-36-31-22,marchespublics@mairie-toulon.fr,http://www.toulon.com/marchespublics,http://www.achatpublic.com,,,,,False,False,,False,False
17-175760,Métropole de Lyon,None,,Délégation au développement urbain et cadre de vie - Direction des territoires des services urbains - Ressources marchés (voirie),FRK26,20 rue du LacCS 33569,69505,Lyon Cedex 03,,(+33) 4-26-99-30-78,,,voirie-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,http://marchespublics.grandlyon.com,,False,True,,False,True
17-176107,DGA/DO/S2A,None,M. le Chef du Service des Achats d'Armement,,,Ministère des Armées - Direction Générale de l'Armement - Direction des Opérations - Service des Achats d'Armement60 boulevard du Général Martial ValinCS 21623,75509,Paris cedex 15,,,,,,,,,,,,False,False,,False,False
17-176108,Ville de St-Jean-de-Védas,None,,,FR,4 rue de la Mairie,34430,Saint Jean de Vedas,,(+33) 4-67-07-83-17,,,c.valot@saintjeandevedas.fr,https://saintjeandevedas.fr/,,,,,,False,True,,False,True
17-176133,Voies navigables de France,13001779100018,,,FRE12,"175, rue Ludovic Boutleux CS 30820",62408,Béthune cedex,,(+33) 3-21-63-24-24,,(+33) 3-21-63-24-59,division-achats@vnf.fr,http://www.vnf.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=313463&amp;orgAcronyme=d4t,,,,,False,True,,False,True
17-176144,DGA/DO/S2A,None,M. le Chef du Service des Achats d'Armement,,,Ministère des Armées - Direction Générale de l'Armement - Direction des Opérations - Service des Achats d'Armement60 boulevard du Général Martial ValinCS 21623,75509,Paris cedex 15,,,,,,,,,,,,False,False,,False,False
17-176150,Nantes Métropole,None,,Christophe Cotta,FRG01,2 Cours du Champ de Mars,44923,Nantes,,(+33) -02-40-41-51-15,,,christophe.cotta@mairie-nantes.fr,https://www.nantesmetropole.fr,https://marchespublics.nantesmetropole.fr,,https://marchespublics.nantesmetropole.fr,https://marchespublics.nantesmetropole.fr,,False,True,,False,True
17-176154,Ville de Caussade,None,Le Maire,,,Place du Général de GaulleBP 19,82303,Caussade Cedex,,05-63-65-09-05,,05-63-63-19-37,catherineb@mairie-caussade-st.com,,,,,,,False,False,,False,False
17-176170,DREAL Auvergne Rhône-Alpes,None,,,FRK12,Service MAP / POO7 rue Léo Lagrange,63033,Clermont-Ferrand cedex 1,,(+33) -04-73-43-19-59,,(+33) -04-73-43-19-09,poo.map.dreal-ara@developpement-durable.gouv.fr,http://http://www.auvergne-rhone-alpes.developpement-durable.gouv.fr/,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
17-176173,OPPIC,None,,http://www.oppic.fr,FR101,"30, rue du château des rentiersCS 61336. 75647 Paris cedex 13",75647,Paris Cedex 13,,(+33) 1-44-97-78-00,,,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr,,False,True,,False,True
17-176188,Ville de Saint-Priest,None,,,FRK26,Place Charles Ottina BP 330,69801,Saint priest cedex,,(+33) 4-72-23-49-68,,(+33) 4-72-23-48-44,marchepublic@mairie-saint-priest.fr,http://www.ville-saint-priest.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
17-176270,communauté agglo albigeois,None,,,FRJ27,Parc François Mitterrand,None,Saint-juéry,,,,,marchespublics@grand-albigeois.fr,http://www.grand-albigeois.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
17-176321,Ville de Saint-Priest,FR716,,,FRK26,Place Charles Ottina BP 330,69801,Saint priest cedex,,(+33) 4-72-23-49-68,,(+33) 4-72-23-48-44,marchepublic@mairie-saint-priest.fr,http://www.ville-saint-priest.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
17-176472,Cté de Cnes de l'Ile de Noirmoutier,None,"M. FAUCHER Noël, Président",,,Rue de la Prée au DucB.P. 714,85330,Noirmoutier,,(+33)2-51-35-89-89,,(+33)2-51-39-51-04,achats@iledenoirmoutier.org,http://www.cdc-iledenoirmoutier.com,http://www.marches-securises.fr,,,,,False,False,,False,False
17-176498,Ville de Port-Jérôme-sur-Seine,None,,Erika MENORET,FR,place d'isnyboite postale 29,76330,Port-jérôme-sur-seine,,(+33) 2-32-84-53-38,,(+33) 2-35-38-80-37,e.menoret@pj2s.fr,http://www.pj2s.fr,,,,http://www.achatpublic.com,,False,True,,False,True
17-176540,Ville de Mougins,None,M. le Maire ou son adjoint délégué,,,service des marchés publics - CS 61000,06251,Mougins cedex,,04-92-92-59-88,,04-92-92-58-59,marche@villedemougins.com,,http://marches-securises.fr,,,,,False,False,,False,False
17-176559,Ville de Saint-Priest,FR716,,,FRK26,Place Charles Ottina BP 330,69801,Saint priest cedex,,(+33) 4-72-23-49-68,,(+33) 4-72-23-48-44,marchepublic@mairie-saint-priest.fr,http://www.ville-saint-priest.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
17-176564,Dir Massif Central,None,,,FRK1,60 avenue de l'Union Soviétique,63012,Clermont-ferrand,,(+33) -04-73-29-79-29,,,commande.parc.dmq.dirmc@developpement-durable.gouv.fr,http://www.dirmc.fr,http://www.marches-publics.gouv.fr,,,http://www.marches-publics.gouv.fr,,False,True,,False,True
17-176568,Commune de Souleuvre en Bocage,None,Romain BOURGET,,,"2, Place de la MairieLe Bény Bocage",14350,Souleuvre-en-Bocage,,02-31-09-04-54,,02-31-67-89-17,marches-publics@souleuvreenbocage.fr,,http://www.pa-souleuvreenbocage.fr,,,,,False,False,,False,False
17-176574,Métropole de Lyon,None,,"à l'attention de Mme la vice-présidente déléguée en charge de la DINSI, délégation développement économique, emploi et savoirs, Direction Ressources",FRK26,20 rue du Lac CS 33569,69505,Lyon Cedex 03,,,,,dinsimarches@grandlyon.com,http://marchespublics.grandlyon.com,,,,,,False,True,,False,True
17-176722,OPPIC,None,Mme. la Présidente de l'OPPIC,,,30 rue du château des rentiers,75013,Paris,,01-44-97-78-00,,01-44-97-79-01,,https://www.oppic.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
17-176802,COMMUNE DE MONTSOULT,None,,,FR108,21 RUE DE LA MAIRIE,95560,Montsoult,,,,,info@mairie-montsoult.fr,http://montsoult.fr,,,,,,False,True,,False,True
17-176950,CC du Pays de Châteaugiron,None,,,FRH03,16 rue de Rennes,35410,Châteaugiron,,,,,c.paret@pcc.bzh,http://www.cc-payschateaugiron.fr/,http://www.marches.megalisbretagne.org,,,,,False,True,,False,True
17-176952,S.P.L Midi-Pyrénées Construction,None,"SPL MPC (société publique locale) à l'attention de Christophe ROQUES, mandataire agissant au nom et pour le compte de la Région Occitanie",,,11 avenue Parmentier Central Parc 2- 4e étage- B.P 22414,31086,Toulouse cédex 02,,(+33)5-62-72-71-08,,(+33)5-61-57-23-13,christophe.roques@cogemip.fr,http://laregion.fr,http://splmpc.achatpublic.com,,,,,False,False,,False,False
17-177005,SDIS de Côte d'Or,None,,,FRC11,22D Boulevard Winston ChurchillC.S. 16209,21062,DIJON Cedex,,(+33) 3-80-11-26-00,,(+33) 3-80-11-26-14,marchespublics@sdis21.fr,http://www.sdis21.fr,https://www.e-bourgogne.fr-ou-www.territoires-numeriques-bfc.fr,,,,,False,True,,False,True
17-177006,C.C.A.S. de la Ville de Besançon,None,,,FRC21,9 rue Picasso,25000,Besançon,,(+33) 3-81-41-21-86,,(+33) 3-81-52-92-56,delphine.cattet@besancon.fr,http://www.besancon.fr,http://www.marches.grandbesancon.fr,,,,,False,True,,False,True
17-177021,Cté d'Agglo Valenciennes Métropole,None,,M. le Président,FRE11,2 place de l'hôpitalCS 60227,59305,Valenciennes,,,,,marchespublics@valenciennes-metropole.fr,http://www.valenciennes-metropole.fr,https://marches.rvvn.org,,https://marches.rvvn.org,https://marches.rvvn.org,,False,True,,False,True
17-177027,Ville de Mougins,None,M. le Maire ou son adjoint délégué,,,Service des marchés publicsCS 61000,06251,Mougins cedex,,04-92-92-59-88,,04-92-92-58-59,marches@villedemougins.com,,http://marches-securises.fr,,,,,False,False,,False,False
17-177029,Métropole Rouen Normandie,None,,M. le Président ou son représentant délégué,FRD22,Etablissement Public Territorial Service des Marchés Le 108 108 Allée François Mitterrand B.P. 1180,76176,Rouen Cedex,,(+33) 2-32-76-44-22,,,demat.marches@metropole-rouen-normandie.fr,http://www.metropole-rouen-normandie.fr,https://www.mpe76.fr,,,https://www.mpe76.fr,,False,True,,False,True
17-177061,C.C.A.S. de la Ville de Besançon,None,,,FRC21,9 rue Picasso25000 Besançon,25000,BESANCON,,(+33) 3-81-41-21-21,,,delphine.cattet@besancon.fr,http://www.besancon.fr,http://www.marches.grandbesancon.fr,,,,,False,True,,False,True
17-177075,OPPIC,None,Mme. la Présidente de l'OPPIC,,,30 rue du Château des Rentiers,75647,Paris cedex 13,,,,,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
17-177104,ECOLE NATIONALE D INGENIEURS DE BREST,None,,,FRH02,,None,BREST Cedex 3,,,,,finances@enib.fr,https://www.enib.fr,,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,False,True,,False,True
17-177116,Ville de Saint-Benoit,21974010700012,,,FRY40,Commune de Saint-Benoît - Direction des Affaires JuridiquesBP 61,97470,Saint Benoit,,(+33) 2-62-50-88-00,,(+33) 2-62-50-88-01,aicha.mourouvaye@ville-saintbenoit.re,http://www.saint-benoit.re,http://www.achatpublic.com,,,,,False,True,,False,True
17-177250,SDIS de Côte d'Or,None,,,FRC11,22 D boulevard Winston ChurchillC.S. 16209,21062,DIJON Cedex,,(+33) 3-80-11-26-00,,(+33) 3-80-11-26-14,marchespublics@sdis21.fr,http://www.sdis21.fr,https://www.e-bourgogne.fr-ou-www.territoires-numeriques-bfc.fr,,,,,False,True,,False,True
17-177308,Grand Port Maritime de Bordeaux,None,M le Président du Directoire,,,152 Quai de BacalanCS 41320,33082,Bordeaux cedex,,05-56-90-58-00,,05-56-90-58-77,postoffice@bordeaux-port.fr,https://bordeaux-port.fr,https://marches.bordeaux-port.fr,,,,,False,False,,False,False
17-177312,Conseil général de l'Aube,None,Monsieur le Président du Département de l'Aube,,,2 rue Pierre Labonde - B.P. 394,10026,Troyes cedex,,03-25-42-52-30,,03-25-42-52-33,marche@aube.fr,,http://www.xmarches.fr,,,,,False,False,,False,False
17-177337,Conseil Départemental de l'Indre,None,,,FRB03,place de la Victoire et des Alliés cs 20639,36020,Châteauroux cédex,,,,,drtpe-smgp@indre.fr,http://www.indre.fr,http://www.achatpublic.com,,,,,False,True,,False,True
17-177389,Université d'Aix-Marseille,13001533200013,,Muriel Ginhoux,FRL04,Pôle des marchés publics campus luminy 163 av de luminy case 901,13288,Marseille,,(+33) 4-91-82-92-30,,,muriel.ginhoux@univ-amu.fr,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=347494&amp;orgAcronyme=f2h,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=347494&amp;orgAcronyme=f2h,,,,,False,True,,False,True
17-177391,Ville d'Hazebrouck,None,,Madame Anna SLOWINSKI,FRE11,MairieB.P. 70189rue André Biébuyck,59524,Hazebrouck cedex,,(+33) 3-28-43-44-40,,,marchespublicsctm@ville-hazebrouck.fr,http://www.ville-hazebrouck.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
17-177404,DEPARTEMENT DE LA SEINE MARITIME,None,,,FR,Quai Jean Moulin - CS 56101,76101,Rouen cedex,,(+33) 2-35-03-55-55,,(+33) 2-35-03-67-08,nicolas.olesinski@seinemaritime.fr,http://www.seinemaritime.net,http://www.mpe76.fr,,http://www.mpe76.fr,http://www.mpe76.fr,,False,True,,False,True
17-177432,Centre Hospitalier de Douai,None,Madame Jessica NOULETTE,,,Direction générale - Service des affaires juridiques - Cellule des marchés publics - Route de Cambrai - B.P 10740,59507,Douai CEDEX,,03-27-94-71-02,,03-27-94-70-14,marchespublics@ch-douai.fr,http://www.ch-douai.fr,https://marchespublics.intermed-portail.net/,,,,,False,False,,False,False
