BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-137042,CTRE HOSPITALIER UNVT GRENOBLE,None,,Benjamin KERLEROUX,FRK24,Cs 10217,38043,Grenoble cedex 09,,(+33) 4-76-76-68-55,,(+33) 4-76-76-68-50,bkerleroux@chu-grenoble.fr,http://www.chu-grenoble.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
18-137043,Ville de Levallois,21920044100018,,,FR105,"Hôtel de Ville, Place de la République",92300,Levallois,,(+33) 1-49-68-30-00,,(+33) 1-47-59-03-96,marches@ville-levallois.fr,http://www.ville-levallois.fr,http://www.ville-levallois.fr,,,,,False,True,,False,True
18-137044,SM AMENAGEMENT HYDRAULIQUE VAL YVETTE,None," BARRET Michel, Président",,,12 avenue Salvador Allende,91165,SAULX LES CHARTREUX,,01-69-31-72-10,,,correspondre@aws-france.fr,http://www.siahvy.org,https://www.marches-publics.info/accueil.htm,,,,,False,False,,False,False
18-137045,Port Autonome de Strasbourg,77564141800014,,,FRF11,"Direction des Ressources et de l'Organisation Pôle Achats / Marchés 25, rue de la Nuée Bleue CS 80407",67002,Strasbourg Cedex,,,,,pam@strasbourg.port.fr,http://pas.marcoweb.fr,,,http://pas.maroweb.fr,http://pas.marcoweb.fr,,True,False,,False,True
18-137046,DEPARTEMENT DU PUY DE DOME,22630001000015,,,FRK14,"24, rue Saint Esprit",63033,Clermont-Ferrand,,(+33) 4-73-42-20-20,,,servicedesmarches@puy-de-dome.fr,http://www.puy-de-dome.fr,http://agysoft.marches-publics.info,,,,,False,True,,False,True
18-137047,VILLE DE PARIS,None,"M. Lajous Stephan, Chef de la SLA 20",,,Section Locale d'Architecture 20ème- 154 rue des Pyrénées,75020,Paris,,01-53-27-69-69,,01-71-28-33-63,dpa-sla20-marchespublics@paris.fr,https://marches.maximilien.fr,,,,,,False,False,,False,False
18-137048,CHNO des Quinze-Vingts,18003601400017,,,FR10,28 Rue de Charenton,75571,Paris,,(+33) 1-40-02-15-20,,,abordet@15-20.fr,https://www.quinze-vingts.fr,https://www.achat-hopital.com,,,,,False,True,,False,True
18-137050,Office Public de l'Habitat,27260004000013,,,FRK,16 rue Georges Bizet,26007,Valence,,(+33) 4-75-82-54-00,,(+33) 4-75-82-54-01,isabelle.pierot@valence-hlm.fr,http://valenceromanshabitat.fr,http://marchespublics.ledauphine-legales.com,,,,,False,True,,False,True
18-137052,CTRE ETUDES EXPERT SUR RISQUES ENVIR M,None,"M. DELAVAUD RAPHAEL, Cerema Sud-Ouest",,,Rue Pierre Ramond,33160,Saint-médard-en-jalles,,05-56-70-65-74,,,raphael.delavaud@cerema.fr,http://www.sud-ouest.cerema.fr/,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
18-137053,Ecole Nationale d'Ingénieurs de Tarbes,19650048200019,,,FRJ26,47 avenue d'Azereix,65016,Tarbes,,(+33) 5-62-44-27-00,,(+33) 5-62-44-27-27,cellule-marches@enit.fr,http://www.enit.fr,http://www.ladepeche-marchespublics.fr,,,,,False,True,,False,True
18-137054,ville de Contres,21410059600011,,,FRB05,Place du 8 mai 1945,41700,Contres,,(+33) 2-54-79-53-22,,(+33) 2-54-79-00-52,finance.mairie.contres@fr.oleane.com,http://www.ville-contres.fr,http://www.pro-marchespublics.com/,,http://www.pro-marchespublics.com/,http://www.pro-marchespublics.com/,,False,True,,False,True
18-137055,SCE DEPARTEMENTAL INCENDIE ET SECOURS,None,"M. BARIOL Patrick, Chef du service des marchés publics",,,"150, rue Supernova",34570,VAILHAUQUES,,334-67-10-34-13,,334-67-10-34-84,marches@sdis34.fr,http://www.sdis34.fr,https://marches-publics.herault.fr,,,,,False,False,,False,False
18-137056,COMMUNE DE LOUVROIL,None,Goldak Patricia,,,"2, rue roméo frémy",59720,LOUVROIL,,03-27-53-10-80,,,servicedupersonnel@louvroil.fr,,,,,,,False,False,,False,False
18-137058,Cté d'Agglomération Cap Excellence,None, Le Président de la communauté d'agglomération Cap Excellence,,,18 boulevard légitimus,97110,Pointe à Pitre,,05-90-68-92-92,,,commande.publique@capexcellence.net,http://www.capexcellence.net/,https://www.eguadeloupe.com/?page=entreprise.entrepriseadvancedsearch&allcons&refconsultation=5039&orgacronyme=ega2,,,,,False,False,,False,False
18-137059,Ville de Fourmies,None," Monsieur Mickaël HIRAUX, Maire",,,HOTEL DE VILLE PLACE DE VERDUN - CS 50100,59611,FOURMIES CEDEX,,(+33) 3-27-59-69-95,,(+33) 3-27-60-21-41,mpoly@mairie-fourmies.fr,http://www.mairie-fourmies.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
18-137060,Région Normandie,None,,,FRD,CS 50523,14035,Caen cedex 1,,(+33) 2-31-06-98-15,,(+33) 2-31-06-97-34,sdm-caen@normandie.fr,https://www.normandie.fr/,http://region-normandie.e-marchespublics.com,,,,,False,True,,False,True
18-137061,CHD VENDEE,None,"M. SAINT-HUBERT Francis, Directeur Général du CHD VENDEE",,,Les Oudairies,85925,La roche sur yon cedex 9,,02-51-44-61-38,,02-51-44-60-38,dstc@chd-vendee.fr,,,,,,,False,False,,False,False
18-137062,Ville de Coudekerque-Branche (59),21590155400018,,Monsieur le Maire,FRE11,Place de la RépubliqueCS 30119,59411,Coudekerque-Branche Cedex,,,,,servicemarches@ville-coudekerque-branche.fr,http://www.ville-coudekerque-branche.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,False,True,,False,True
18-137063,METROPOLE D AIX MARSEILLE PROVENCE,None,,Direction de la Commande publique- Territoire du Pays d'Aix,FRL04,58 bd Charles Livon,13007,Marseille,,(+33) 4-88-78-88-00,,(+33) 4-88-78-88-08,ld-direction-marches.paysdaix@ampmetropole.fr,https://www.ampmetropole.fr,https://marchespublics.ampmetropole.fr/,,https://marchespublics.ampmetropole.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=2085&orgAcronyme=t5y,https://marchespublics.ampmetropole.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=2085&orgAcronyme=t5y,https://marchespublics.ampmetropole.fr/,False,True,,False,True
18-137064,Conseil départemental de la Manche,None,"Mme BARBET Isabelle, Conseil Départemental de la Manche",,,Service de la commande publiqueService de la commande publique et des moyens généraux,50050,Saint-lô cedex,,02-33-05-94-40,,,,https://marches-publics-manche.fr,,,,,,False,False,,False,False
18-137065,ENTENTE OISE AISNE,None, Gérard SEIMBILLE,,,11 cours Guynemer,60200,Compiègne,,,,,,,https://www.xmarches.fr/entreprise/detailConsultation.php?key=7132,,,,,False,False,,False,False
18-137067,Agence de services et de paiement,None,"M. VINCENTI Claire, secrétaire générale",,,2 RUE DU MAUPAS,87040,Limoges,,,,,appui-mp@asp-public.fr,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_lThllrVFJp&v=1&selected=0,,,,,False,False,,False,False
18-137068,COMSOPGN - COSIL,None,"Mme SALON Laurence, COMSOPGN-COSIL-BMBC",,,CPFI - Ministère de l'Intérieur- Service exécutant des DP- Chez CNTFE- CS 80168,53102,Mayenne,,01-57-44-08-36,,01-57-44-09-85,bmbc.cosil@gendarmerie.interieur.gouv.fr,,,,,,,False,False,,False,False
18-137069,SIAVB,None,"M. Joly Thomas, Président",,,"9, chemin du Salvart",91370,Verrieres le buisson,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-137070,Ville de Vincennes,21940080100011,,,FR107,53 bis rue de Fontenay,94300,Vincennes,,(+33) 1-43-98-66-00,,,commandepublique@vincennes.fr,https://marches.maximilien.fr,,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=314163&orgAcronyme=d8c,https://marches.maximilien.fr,,False,True,,False,True
18-137071,Communauté Urbaine Caen la mer,None,Service passation des contrats,,,"16, Rue Rosa Parks Cedex 9 CS 52700",14050,Caen,,,,,,,,,,,,False,False,,False,False
18-137072,GRAND PARIS SEINE ET OISE,None,,,FR103,Rue des Chevries,78410,Aubergenville,,,,,commandepublique@gpseo.fr,http://gpseo.fr,http://marches.maximilien.fr,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=314118&orgAcronyme=f8y,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=314118&orgAcronyme=f8y,,False,True,,False,True
18-137074,COMMUNE DE SAINT CLAUDE,None,"Mme GIRAUD-GIRARD Elodie, Commune de Saint-Claude",Service des marchés publics,,Avenue Maréchal Foch,97120,Saint-claude,,05-90-80-00-16,,05-90-80-14-54,marches.publics@ville-saintclaude.fr,http://www.ville-saintclaude.fr/,http://www.eguadeloupe.com,,,,,False,False,,False,False
18-137076,SYND MIXTE DEP OISE TRPT TRAITEMENT DE,None,marchespublics@smdoise.fr,,,CS 30316,60203,Compiègne cedex,,(+33)3-44-38-29-00,,,marchespublics@smdoise.fr,,http://smvo.marcoweb.fr,,,,,False,False,,False,False
18-137077,DIR INTERREGIONALE SCES PENITENTIAIRES,None,Mme BELHAOUARI Sabrina,,,"3, avenue de la division leclerc",94267,Fresnes cedex,,01-46-15-93-20,,,aurelie-capucine.soulie@justice.fr,,,,,,,False,False,,False,False
18-137078,CdC du secteur de Saint Loubès,None,"M. INTERCO_33_86 Admin, CdC du secteur de Saint Loubès",,,30 BIS CHEMIN DE NICE CS 80018,33452,Saint loubès,,05-56-78-91-11,,,cdc.saintloubes@free.fr,http://www.cdcsaintloubes.fr/,,,,,,False,False,,False,False
18-137079,Université Lumière Lyon 2 - DAJIM,None,Julien Rollin,,,18 quai Claude Bernard,69365,Lyon,,,,,,http://www.univ-lyon2.fr/universite/marches-publics/www6-marches-publics-138995.kjsp?RH=WWW_FR,http://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,,,,False,False,,False,False
18-137080,Ville de Jouarre (77),None,,,FR102,3 place Auguste Tinchant,77640,Jouarre,,(+33) 1-60-24-26-26,,(+33) 1-60-22-77-16,florence.hardy@mairie-jouarre.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
18-137081,CRMA Occitanie Pyrénées - Méditerranée,None,,,FRJ,59 ter chemin Verdale,31240,Saint Jean,,(+33) -05-62-22-94-39,,,achats@crma-occitanie.fr,http://crma-occitanie.fr,http://reseaucma.e-marchespublics.com,,http://reseaucma.e-marchespublics.com,http://reseaucma.e-marchespublics.com,,True,False,,False,True
18-137082,Commune de Lussac-les-Châteaux,None, Madame le Maire,,,MAIRIE 9 route de Montmorillon,86320,Lussac-les-Châteaux,,(+33) 5-49-48-40-33,,,dgs@lussac-les-chateaux.fr,http://lussac-les-chateaux.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
18-137083,MAIRIE DE CHATEAUNEUF-DU-PAPE,None, Marché Public,,,8 rue Joseph Ducos,84230,Châteauneuf du Pape,,(+33) 4-90-83-57-57,,(+33) 4-90-83-53-52,marchepublic@mairie.chateauneuf.com,http://www.chateauneufdupape.org,https://www.marches-securises.fr,,,,,False,False,,False,False
18-137084,Dijon Métropole,None,,,FRC11,"40, avenue du Drapeau",21075,Dijon cedex,,,,,marches-publics@ville-dijon.fr,http://www.metropole-dijon.fr,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
18-137085,SIVOM Vallée de l'Yerres et des Sénart,None,"M. Geoffroy Guy, Président",Service des marchés publics,,Route du Tremblay,91480,Varennes-jarcy,,01-69-00-96-90,,01-69-00-19-03,marches.publics@sivom.com,http://www.sivom.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-137086,COMMUNAUTE D AGGL DU VAL DE FENSCH,None,"M. Hôtel de communauté Liebgott Michel, Président",,,Hôtel de communauté - 10 rue de Wendel - BP20176,57705,Hayange cedex,,03-82-86-81-81,,03-82-86-81-82,commande.publique@agglo-valdefensch.fr,http://agglo-valdefensch.fr,https://www.achatpublic.com,,,,,False,False,,False,False
18-137087,SYDELA,None,Mlle CHEDOTAL Alison,,,Rue Roland Garros,44701,Orvault cedex 1,,02-51-80-42-91,,,alison.chedotal@sydela.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-137088,Communauté Urbaine Caen la mer,None,,,FRD11,"16, Rue Rosa Parks Cedex 9 CS 52700",14050,CAEN,,,,,passation.contrats@caenlamer.fr,http://www.caenlamer.fr/,http://www.achatpublic.com/,,,,,True,False,,False,True
18-137089,Commune d'Agde,None,,,FRJ13,"16, rue Alsace Lorraine CS 20007",34306,AGDE CEDEX,,(+33) 4-67-94-63-12,,(+33) 4-67-94-62-19,marches@ville-agde.fr,http://www.ville-agde.fr,http://ville-agde.marcoweb.fr,http://ville-agde.marcoweb.fr,http://ville-agde.marcoweb.fr,http://ville-agde.marcoweb.fr,,False,True,,False,True
18-137090,Plate Forme Achats Finances Nord Est,130 015 357 00010,,,FRF33,Bureau achat public - 10 rue d'Asfeld - BP 60004,57044,Metz cedex 1,,(+33) 3-87-15-52-22,,(+33) 3-87-15-51-53,pfaf-ne.ach.fct@def.gouv.fr,http://www.marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=395179&orgAcronyme=g7h,http://www.marches-publics.gouv.fr,,False,True,,False,True
18-137091,CPAM du Finistère,None,M. CPAM FINISTERE ADMIN.GALE,,,1 RUE DE SAVOIE,29282,Brest cedex,,02-98-34-53-24,,,marches.cpam29@cpam-finistere.cnamts.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-137092,GRAND PARIS SEINE ET OISE,None,,,FR103,Rue des Chevries,78410,Aubergenville,,,,,commandepublique@gpseo.fr,https://gpseo.fr,https://marches.maximilien.fr,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=314102&orgAcronyme=f8y,https://marches.maximilien.fr,,False,True,,False,True
18-137094,CC DU BASSIN D AUBENAS,None,,,FRK22,16 Route de la manufacture royale,07200,Ucel,,(+33) 4-75-94-36-65,,,contact@cdcba.fr,http://www.bassin-aubenas.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018__kNmVIR81Q,http://www.bassin-aubenas.fr/-Marches-publics/.html,,False,True,,False,True
18-137095,CNAVTS de Paris,18003503200010,,olivier.bouley@cnav.fr,FR101,,75951,Paris Cedex 19,,(+33) 1-55-45-83-91,,(+33) 1-55-45-87-77,olivier.bouley@cnav.fr,http://www.lassuranceretraite.fr,http://www.meoss.fr,,http://www.meoss.fr,http://www.meoss.fr,,False,True,,False,True
18-137097,Conseil départemental de la Manche,None,"Mme BARBET Isabelle, Conseil Départemental de la Manche",,,Service de la commande publique et des moyens généraux,50050,Saint-lô cedex,,02-33-05-94-40,,,commandepublique@manche.fr,https://marches-publics-manche.fr,,,,,,False,False,,False,False
18-137098,Commune de Limours en Hurepoix,None,M. le maire de Limours,,,Place du Général de Gaulle,91470,Limours,,,,01-64-91-63-39,sdhont@mairie-limours.fr,http://www.limours.fr,http://www.achats-franciliens.fr,,,,,False,False,,False,False
18-137100,Conseil Général de Seine Saint Denis,None,,Direction de l'Eau et de l'Assainissement Service des Affaires Financières et de la Commande Publique Bureau de la Commande Publique,FR106,Hôtel du Département,93006,Bobigny cedex,,(+33) -01-43-93-65-51,,(+33) -01-43-93-65-62,jbaradaran@seinesaintdenis.fr,http://seine-saint-denis.fr,http://marches.maximilien.fr,,,,,False,True,,False,True
18-137102,SPL EAU DU BASSIN RENNAIS,None,,,FRH03,15 rue du Doyen Denis Leroy,35000,Rennes,,(+33) 2-23-40-81-16,,(+33) 2-23-40-05-99,achats@eaudubassinrennais.fr,https://www.eaudubassinrennais.fr/#/,https://marches.e-megalisbretagne.org/,,https://marches.megalisbretagne.org/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=107004&orgAcronyme=g9y,https://marches.megalisbretagne.org/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=107004&orgAcronyme=g9y,,False,True,,False,True
18-137104,Rennes Métropole,None,,,FRH03,"4, Avenue Henri Fréville CS 93111",35031,RENNES CEDEX,,(+33) 2-99-86-64-92,,,investissements-transports@rennesmetropole.fr,http://www.megalisbretagne.org,https://www.megalisbretagne.org,http://www.megalisbretagne.org,http://www.megalisbretagne.org,http://www.megalisbretagne.org,,False,True,,False,True
18-137105,ville de Toulouse,None,,,FRJ23,"Hôtel de Ville - 1, place du Capitole",31000,Toulouse,,,,,marchespublics@toulouse-metropole.fr,http://www.toulouse.fr,https://www.marchespublics.toulouse-metropole.fr/sdm/ent/gen/index.jsp,,http://marchespublics.toulouse-metropole.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_8hlaNj1lBK,,False,True,,False,True
18-137106,Rennes Métropole,None, Service de la Commande Publique,,,"4, Avenue Henri Fréville CS 93111",35031,RENNES CEDEX,,,,,scp-commandepublique@rennesmetropole.fr,http://metropole.rennes.fr/,https://www.megalisbretagne.org,,,,,False,False,,False,False
18-137107,CdC du secteur de Saint Loubès,None,,,FRI12,30 BIS CHEMIN DE NICE CS 80018,33452,Saint loubès,,(+33) 5-56-78-91-11,,,cdc.saintloubes@free.fr,http://www.cdcsaintloubes.fr,,,,,,False,True,,False,True
18-137108,Ville de Marolles-en-Brie,None,,,FR107,Place Charles de Gaulle,94440,Marolles en brie,,(+33) -01-45-10-03-30,,,marches-publics@mairie-marolles.fr,http://www.mairie-marolles.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_hKLYXeAZym,https://www.achatpublic.com/,,False,True,,False,True
18-137109,Département de l'Aude,None, Monsieur le Président du Conseil Départemental de l'Aude,,,Département de l'Aude Allée Raymond Courrière,11855,CARCASSONNE Cedex 9,,(+33) 4-68-11-68-11,,(+33) 4-68-11-68-93,marches@aude.fr,http://www.aude.fr,,,,,,False,False,,False,False
18-137110,Chambre rég. agriculture de Normandie,None, AGACHE Jean-François,,,"6, rue de Roquemonts - CS 45346",14053,CAEN Cedex 4,,02-31-47-22-47,,,jean-francois.agache@normandie.chambagri.fr,http://http://www.normandie.chambargi.fr,http://http://www.emarchespublics.com,,,,,False,False,,False,False
18-137111,CCI de la Vienne,None,,,FRI3,7 Avenue du Tour de France - Téléport 1,86961,Futuroscope Cedex,,(+33) 5-49-60-98-00,,(+33) 5-49-41-65-72,jdavid@poitiers.cci.fr,http://www.poitiers.cci.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=397163&orgAcronyme=l2m,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=397163&orgAcronyme=l2m,,False,True,,False,True
18-137112,BEAUNE COTE SUD COM BEAUNE CHAGNY NOLA,None,Mme LAURENT Emmanuelle,,,14 rue Philippe Trinquet - B.P. 40288,21208,Beaune cedex,,03-80-54-57-20,,,commandepublique@beaunecoteetsud.com,http://www.beaunecoteetsud.com,,,,,,False,False,,False,False
18-137113,OPHLM de Courbevoie,None,M. KABONGO Yamba,,,"1, rue Massenet",92400,Courbevoie,,,,,service.marches@courbevoie-habitat.fr,http://www.courbevoie-habitat.fr,http://www.klekoon.com,,,,,False,False,,False,False
18-137114,EMA/DCSSA/DAPS-SSA,None,,,FRB06,TSA 20003,45404,FLEURY LES AUBRAIS CEDEX,,,,,helene.petrera@intradef.gouv.fr,https://www.marches-publics.gouv.fr,,,,,,False,True,,False,True
18-137115,CA SAUMUR VAL DE LOIRE,None,Mme Boisnay Sylvia,,,11 rue du Maréchal Leclerc - CS 54030,49408,Saumur cedex,,02-53-93-50-75,,,commandes.publiques@agglo-saumur.fr,http://www.saumurvaldeloire.fr,http://www.synapse-ouest.com,,,,,False,False,,False,False
18-137116,Nantes Métropole,None,Mme la Présidente,,,2 cours du champ de Mars,44923,Nantes cedex 9,,,,,laurence.jouneau@nantesmetropole.fr,,https://marchespublics.nantesmetropole.fr,,,,,False,False,,False,False
18-137117,LA CIOTAT SHIPYARDS,None,"M. CAMUSAT Bruno, Resp Aménagement",,,46 quai François Mitterrand CS 40116,13703,La ciotat cedex,,04-42-83-80-21,,04-42-83-80-24,amenagement@laciotat-shipyards.com,http://www.laciotat-shipyards.com/,,,,,,False,False,,False,False
18-137118,Cour des comptes,None,,,FR101,13 rue Cambon,75001,Paris,,(+33) 1-42-98-99-15,,,arnaud.aizin@ccomptes.fr,http://www.ccomptes.fr/,https://www.marches-publics.gouv.fr,,,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=392846&orgAcronyme=d2v,,False,True,,False,True
18-137119,Ville de Biarritz,None,Direction des marchés et contrats publics,,,Avenue Edouard VII - BP 58,64202,Biarritz cedex,,05-59-41-39-69,,,marche@biarritz.fr,http://www.biarritz.fr,http://www.eadministration64.fr,,,,,False,False,,False,False
18-137120,Ville de Châtellerault,None, Monsieur le Maire,,,78 bd blossac,86100,Châtellerault,,(+33) 5-49-20-20-20,,,,https://www.ville-chatellerault.fr,,,,,,False,False,,False,False
18-137121,Université Rennes 2,None,,,FRH03,Place du Recteur Henri Le Moal CS 24307,35043,Rennes Cedex,,,,,achatsmarches@univ-rennes2.fr,https://www.univ-rennes2.fr/,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=397164&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=397164&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,False,True,,False,True
18-137122,C.A.F. des Bouches-du-Rhône,None,M. munier arnaud,,,Chemin de Gibbes,13014,Marseille,,,,,,,https://meoss.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-137124,ville d'Argenteuil,None,,,FR108,12 boulevard Léon Feix,95100,Argenteuil,,(+33) 1-34-23-49-88,,,dcp@ville-argenteuil.fr,http://www.argenteuil.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
18-137125,CENTRE HOSPITALIER METROPOLE SAVOIE,None,,,FRK27,BP31125,73011,Chambéry cedex,,,,,cellule.marche@ch-metropole-savoie.fr,http://www.ch-metropole-savoie.fr,http://www.achat-hopital.com/,,https://plateforme.achat-hopital.com/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=1674&orgAcronyme=73HAI01,https://plateforme.achat-hopital.com/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=1674&orgAcronyme=73HAI01,https://plateforme.achat-hopital.com/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=1674&orgAcronyme=73HAI01,False,True,,False,True
18-137126,CAMVS,24770005700018,,,FR102,"297, Rue Rousseau Vaudran, Cs 30187",77198,Dammarie lés lys Cedex,,(+33) 1-64-79-25-25,,(+33) 1-64-79-25-20,marches@camvs.com,http://www.agglo-melunvaldeseine.fr,http://www.agglo-melunvaldeseine.fr,,http://www.agglo-melunvaldeseine.fr,http://www.agglo-melunvaldeseine.fr,,False,True,,False,True
18-137127,Ville de Rumilly,None, LE MAIRE,,,Hôtel de ville BP 100,74150,RUMILLY,,04-50-64-69-20,,04-50-64-69-21,info@mairie-rumilly74.fr,http://www.mairie-rumilly74.fr,http://www.mairie-rumilly74.fr,,,,,False,False,,False,False
18-137128,COMMUNAUTE D AGGL BEZIERS MEDITERRANEE,None," LACAS Frédéric, Président",,,39 Boulevard de Verdun,34536,Béziers,,04-67-01-68-68,,04-99-41-33-07,correspondre@aws-france.com,http://www.beziers-mediterranee.fr/,http://agglobeziers.marches-publics.info,,,,,False,False,,False,False
18-137129,Ville de Crolles,21380140000010,,,FRK24,Place de la Mairie,38921,Crolles,,(+33) 4-76-08-04-54,,(+33) 4-76-08-88-61,marches.publics@ville-crolles.fr,http://www.ville-crolles.fr,http://www.marches-publics.info,,http://www.marches-publics.info,http://www.marches-publics.info,,False,True,,False,True
18-137130,OPHLM de Drancy,279.300.065.000.18,,,FR1,27 rue Roger Petieu,93700,Drancy,,(+33) 1-48-96-68-00,,(+33) 1-48-96-68-01,courrier@ophlm-drancy.org,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,http://achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_or5LFaNPPo,,False,True,,False,True
18-137131,COMMUNE D AUDINCOURT,None,"Mme GALLARD Marie Claude, Maire",,,8 Avenue Aristide Briand,25400,AUDINCOURT,,03-81-36-37-38,,,courrier@audincourt.fr,http://www.audincourt.fr,http://agysoft.marches-publics.info,,,,,False,False,,False,False
18-137132,CONSEIL GENERAL de L'ARIEGE,22090001300016,,,FRJ21,5 rue du Cap de la Ville,09000,Foix,,(+33) 5-61-02-09-09,,(+33) 5-61-02-78-41,smarches@ariege.fr,http://www.ariege.fr,http://marchespublicsariege.ariege.fr,,http://marchespublicsariege.ariege.fr,http://marchespublicsariege.ariege.fr,,False,True,,False,True
18-137133,DEPARTEMENT DE LA SEINE SAINT DENIS,None," TROUSSEL Stéphane, Président",,,"Hôtel du Département, 3 esplanade Jean Moulin",93000,BOBIGNY,,01-43-93-93-93,,,commande-publique@seinesaintdenis.fr,https://seinesaintdenis.fr,https://marchespublics.seinesaintdenis.fr,,,,,False,False,,False,False
18-137134,COMMUNE DE GROSROUVRE,None," WINOCOUR Marc, Monsieur le Maire",,,1 chemin de la Masse,78490,Grosrouvre,,01-34-86-84-84,,,,,,,,,,False,False,,False,False
18-137135,SYNDICAT MIXTE GERS NUMERIQUE,None," SALERS Jean-Pierre, Président",,,81 route de Pessan BP 50546,32021,AUCH,,05-31-00-46-90,,05-31-00-46-91,contact@gersnumerique.fr,http://www.gersnumerique.fr/,,,,,,False,False,,False,False
18-137136,Commune de Six-Fours-les-Plages,21830129900010,,,FRL05,"Hôtel de Ville, Place du 18 Juin 1940",83140,Six-Fours-Les-Plages,,,,,secretariat.marches@mairie-six-fours.fr,http://www.marches-publics.info,http://www.marches-publics.info,,,,,False,True,,False,True
18-137137,CA Toulon Provence Méditerranée,None, Le Président,,,"HOTEL DE LA METROPOLE, 107 boulevard Henri Fabre, CS 30536",83041,TOULON,,04-94-05-58-24,,04-94-46-72-30,marchespublics@tpmed.org,http://www.marches-publics.info,http://www.marches-publics.info,,,,,False,False,,False,False
